"No handrail on Bargoed Viaduct of O/S. Close call raised over slipping/trip hazard. Personnel to be aware of the edge clearly demarcated by masonry parapets and to maintain a safe distance.",70324393
"E&P P130 - FUNCTIONALSUPPLY POINT. PRESUME CHRYSOTILE",70325810
"E&P PU130 - FUNCIONAL SUPPLY POINT. PRESUME CHRYSOTILE",70325812
"E&P PU130 - FUNCTIONAL SUPPLY POINT. PRESUME CHRYSOTILE",70325813
"E&P PU130 - FUNCTIONAL SUPPLY POINT. PRESUME CHRYSOTILE",70325895
"E&P PU130 - FUNCTIONAL SUPPLY POINT.PRESUME CHRYSOTILE",70325896
"E&P U130 - FUNCTIONAL SUPPLY POINT. PRESUME CHRYSOTILE",70325898
"E&P PU130 - FUNCTIONAL SUPPLY POINT.PRESUME CHRYSOTILE",70325899
"E&P PU130 - FUNCTIONAL SUPPLY POINT.PRESUME CHRYSOTILE",70325900
"E&P PU130 - FUNCTIONAL SUPPLY POINT. PRESUME CHRYSOTILE",70325901
"E&P PU130 - FUNCTIONAL SUPPLY POINT.PRESUME CHRYSOTILE",70325905
"E&P PU130 - FUNCTIONAL SUPPLY POINT. PRESUME CHRYSOTILE",70325908
"E&P PU130 - FUNCTIONAL SUPPLY POINT.PRESUME CHRYSOTILE",70325909
"E&P PU130 - FUNCTIONAL SUPPLY POINT. PRESUME CHRYSOTILE",70325910
"E&P PU130 - FUNCTIONAL SUPPLY POINT.PRESUME CHRYSOTILE",70325911
"E&P PU130 - FUNCTIONAL SUPPLY POINT. PRESUME CHRYSOTILE",70325912
"PU130 - FUNCTIONAL SUPPLY POINT. PRESUME CHRYSOTILE",70325913
"There are handrails spanning the length of the steps",70326257
"There is a set of steps at this location for pedestrian access to the track. There is nearby parking in the street for vehicles.",70326258
"Buried service: identified buried cables crossing track from down cess to up cess.~
~
Approx. 250mm below sleeper bottom.~
~
Perpendicular crossing track from cess to cess.",110186312
"Multiple buried pipes running longitudinally under 4ft of Up and Down line.~
~
Approx.200mm below sleeper bottom.~
~
Longitudinally under 4ft of Up and Down lines.",110186313
"Identified buried cables crossing track from down cess to up cess.~
~
Approx. 250mm below sleeper bottom.~
~
Cross track from cess to cess.",110186314
"Shallow culvert under up and down lines.~
~
Approx. 250mm below sleeper bottom.~
~
Box culvert.~
~
Perpendicular crossing from cess to cess.",110186315
"Medium Pressure 180 PE Wales & West Utilities Gas main located in up cess of treherbert Station bay Line between 23m993yds to 23m999yds. Approx 6m of live main before abandoned cap end at 23m 999yds. Cap end Location at 23m999yd < 294032.000, 198032.000>. Gas main remains live outside of the corridor and crosses the rail at 23m902yds.",110186316
"Low offset <less than 1m from nearest running rail> ground laid HV cable on the Up main, through Merthyr Vale B4285 Overbridge. Task briefs for works at this location will need to be reviewed by a HV assessor when undertaking track maintenance, renewals and work on the lower section.",110186472
"Low offset <less than 1m from nearest running rail> ground laid HV cable on the Down main, through River Cynon Underbridge. Task briefs for works at this location will need to be reviewed by a HV assessor when undertaking track maintenance, renewals and work on the lower section.",110186473
"LERPS installed on sleepers <4ft> throughout LSI extent as per design instructions.",110186474
"LERPS installed on sleepers",110186475
"LERPS installed on sleepers",110186476
"LERPS installed on sleepers",110186477
"Installation of plain line",110186478
"Installation of guard rail at 392pts",110186479
"Installation of gathering panel",110186480
"M101320 Cardiff Rural District Council. 12"" Sewage pipe under line.",60289741
"M104607 South Walesl Electricity Board. 240v cable over line.",60289743
"M81116 South Wales Electricity Board. 230v cable over line.",60289745
"M99607 South Wales Electricity Board. 11kv cable over line.",60289747
"M110004 Welsh Water Authority Water pipe under line.",60289753
"M44252 Lord/Mayor/Burgesses of Cardiff Pipes and conduits under line.",60289755
"M81501 South Wales Electricity Board. 11kv cable over line.",60289757
"SO093012-170 Not Known Aqueduct shown on recent plans from all undertakers shows this feature over the line. Welsh water do not claim or shoiw any services close to it on fresh water plan; however no sewage plan sent, this may be part of local surface........HAZV 10....",60160270
"SN989046-1-170 Aberdare UDC Agreement 50307 re 6.6kv o/h cables skew across line between poles over culvert on opposite skew at same mileage. High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60155591
"SN997036-1-170 Aberdare Relay Service Ltd Agreement 73225 re relay cables skew across line between poles at NW end of River Cynon UBr. Radio Relay - RAR Code: HBR - HAZARD V.10",60155593
"SN982052-1-160 Aberdare UDC Agreement 96282 re water main under line. High Pressure Water - RAR Code: HBW - HAZARD V.10",60155598
"ST12483-17-171 Pontypridd UDC Agreement no. 44425 refers to sewage pipes under Taffs Well station Sewage - RAR Code: HBF - HAZARD V.10",60155414
"ST124832-1-171 Cardiff Corporation Agreement no.44252 refers to water pipes at station with Cardiff Corporation Water Pipeline - HAZARD V.10",60155416
"ST097870-171 Agreement 111722 re 132kv cables over line.",60162582
"SO150004-171 Agreement 81054 re gas main under road at OBr.",60162584
"SO138036-171 Agreement 82173 re 11kv cables over line.",60162586
"SO152020-171 Agreement 60255 re cables attached to UBr & on poles each side of line.",60162589
"SO150000-171 Agreement 111983 re lv cable following semi-circular route under station approach on down side.",60162591
"ST179843-1-171 SWALEC Agreement 104627 refers to O/H 11KV cable crossing over eastside RT property nr Cefn on Halt High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60156134
"ST15079-17-171 Llandaff & Dinas Powis RDC Agreement 44697 refers to stay wire and pole supporting O/H electric cables on southside of Obr on Rt boundary fence. Electric Cable - HAZARD V.10",60156136
"ST17984-17-171 Cardiff Corporation Agreement 72522 refers to 2 ""water main crossing over track at North side of Obr Water Pipeline - HAZARD V.10",60156138
"ST019917-170 Agreement 59236 re sewer under line. HAZARD V.10",60162711
"ST004919-170 Agreement 44827 re 11kv cables attached to down parapet of of OBr.",60162713
"SS994926-170 Agreement 57413 re sewer under line.",60162715
"ST070901-170 Agreement 67121 re gas main under road at UBr,. may have been overtaken by new UBr at this site.",60162750
"ST180824-171 Agreement 104969 re water main under line.",60162753
"ST153956-171 Agreement 79627 re apron at end of surface water sewer on W side of line. This may be BBUC at 15.0220.",60162755
"ST148969-171 Agreement 61871 re 132kv cables over line.",60162758
"M93709 South Wales Electricity Board. Electric cables under line. <NVS>",60289694
"M111897 University of Wales College of Cardiff. Fibre optic cables under line.",60289696
"M111857 University of Wales College of Cardiff. 11kv cable under line.",60289698
"M93920 Wales Gas Board. 18"" Gas main under line.",60289700
"M49881 Lord Mayor/Citizens of Cardiff. 230/400v cable in road in bridge.",60289702
"@Note: There could be buried telecoms cables throughout this ELR. If details of cable location are known this cable MUST be identified first before any ground penetration work is carried out.@",60326046
"SS972954-170 Agreement 85553 re water pipe under line & land on either side.",60162630
"SS966958-170 Agreement 51391 re surface water sewer on left bank <down parapet> of Rhondda River UBr.",60162632
"SS954968-170 Agreement 92816 re radio relay cables over line.",60162637
"SS953969-170 Agreement 92816 re radio relay cables over line.",60162638
"ST153990-171 Agreement 65388 <missing> re cable under road at OBr.",60162642
"ST152991-171 Agreement 80564 re gas main along up/W side of line and crossing under at end mileage, plan has 2x sections at bridge nos 64 & 65.",60162644
"Adit - For further information please contact nationalminingengineer@networkrail.co.uk",60328177
"M81240 Cardiff Corporation Sewer alongside main line.",60288557
"M96297 South Wales Electricity Boaed. Electric cables in road over bridge 33kv.",60288559
"ST180824-171 Agreement 104969 re water main under line.",60288561
"ST181816-171 Agreement 89928 re Electric cables to supply bridge lamps.",60288563
"M96574 Wales Gas Board. Gas main in roadway over bridge.",60288565
"M89309 Central Electric Board. Electric cable over tunnel 275,000v.",60288567
"M104572 South Walesl Electricity Board. Electric cable over main linel 33 kv.",60288569
"@Note: There could be buried telecoms cables throughout this ELR. If details of cable location are known this cable MUST be identified first before any ground penetration work is carried out.@",60325834
"Restricted clearance at Devils Footbridge 11m 07ch on Down side with steep drop away from track into boundary fence due to poor foot conditions.",110171411
"Restricted clearance at sturcture Cardiff road OB on the Down Main at 7m 14ch.",110171412
"Restricted clearance at sturcture Cardiff road OB on the Down Main between 7m 65ch - 7m 66ch.",110171413
"LANDFILL GAS. This stretch of railway has been identified as being at risk from the migration of landfill gasses. Appropriate precautions should be taken. For further information please contact nationalminingengineer@networkrail.co.uk",60160357
"LANDFILL GAS. This stretch of railway has been identified as being at risk from the migration of landfill gasses. Appropriate precautions should be taken. For further information please contact nationalminingengineer@networkrail.co.uk",60160359
"Shallow Mineworking - For further information please contact nationalminingengineer@networkrail.co.uk",60238012
"Agreement 96207Glamorgan CC refers to 200/250v cable under footpath over railway OBR at 20mls 17ch.",60238610
"SO072000 Agreement 10779 refers to 2 O/H 6.6KV cables crossing over track leading to colliery together with telephone cable.Uncertain as to whether now exists",60238631
"SO056044-Agreement 97831 CEGB refers to O/H 400KV cable crossing over track on pylons nr Merthyr High Street Station",60239713
"Railtrack OBr at 0m 60ch On The Bute Road Branch.Grade II listed on 20/08/1992. Nearest stn: Cardiff Queen Street; Council: Cardiff; Planning auth: Cardiff City ID: HR04616/8010; Doc No: 112112MISC Preserved Bridge or Viaduct - RAR Code: EPB - HAZARD V.10",60135560
"MINE - ME 33A. Old well, 1m outside D.side boundary -",60232701
"MINE - ME 35. Possible old level concealed by retaining wall on D.side -",60232711
"MINE - Old Mine Level. B.C.C. -",60232719
"Mineshaft - For further information please contact nationalminingengineer@networkrail.co.uk",60232720
"MINE - ME 40. Pontlottyn Coll""y: old shaft 10m outside Down side boundary -",60232780
"MINE - ME 43. Deep drainage level under track -",60232804
"SS975952-170 Rediffusion <Wales> Ltd Agreement 99443 re cable under line in duct. HAZARD V.10",60155896
"SS975952-1-170 Rhondda UDC Agreement 98789 re surface water drain under line with MHCs on each side. HAZARD V.10",60155897
"LANDFILL GAS. This stretch of railway has been identified as being at risk from the migration of landfill gasses. Appropriate precautions should be taken. For further information please contact nationalminingengineer@networkrail.co.uk",60160472
"Weedspray restriction-NO SCRUB-Countryside Council for Wales",60294153
"ST186759-1-171 SWALEC Agreements 88619, 92868, 93423, 102090 <missing> re cables under N side of arch at 0.78, under land adjacent/inside up boundary to foot of up side of viaduct, then verging away to cross front of Station building & returning to viaduc, then verging away to cross front of Station building & returning to viaduct foot to sub station adjacent to SW quadrant of UBr, with further cable route under subway at 1.12. High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60155834
"MINE - ME 392. Old coal level under track, adit mouth is on Up side -",60237449
"MINE - ME 394. Taff Merthyr Coll""y, old shaft 7m outside D.side boundary -",60237503
"MINE - ME 398. Old adit, 7m outside Up side boundary -",60237528
"MINE - ME 400. Old adit on RT property, approx 30m from track on Up side -",60237533
"ST082888-1-170 Pontypridd UDC Agreement 64836 re cable stays along up <W> boundary. High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60155487
"ST067903-170 M90239 National Coal Board refers to 6"" surface water pipe along upcess of track between manholes at mileages",60163377
"ST17984-17-171 SWALEC Agreement105735 refers to 2 x O/H 11KV cable crossing over track at 5.53ch and 5.59-60ch. High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60156204
"SO13703-17-171 Gelligaer UDC Agreement 46947 refers to 2 x O/H cables crossing over track on poles and iron pipe containing cables attached to OBr Electric Cable - HAZARD V.10",60156206
"SO13703-17-171 SWALEC Agreement 96738 refers to O/H 11Kv cable crossong over track on poles High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60156211
"ST121955-1-171 National Coal Board Agreement 107814 refers to 1m surface water pipe crossing under track from upside into existing culvert together with 1 x manhole Surface Water - HAZARD V.10",60156847
"SO004028-1-170 Aberdare UDC Agreement 103052 re lighting cables attached to signs on outward parapets of UBr. Cable fixed to bridge by bolted saddles. Lighting Cable - RAR Code: HBL - HAZARD V.10",60155625
"SS986949-1-170 Rhondda UDC Agreement 46075 refers to sewer crossing under track at Ystrad <missing> Sewage - RAR Code: HBF - HAZARD V.10",60155627
"SS979951-1-170 Not Known Agreement M45034 refers to telephone wires between Cardiff Tyrybedw and Pentre collieries, Ystrad. mileage not given<missing> Telephone Cable - RAR Code: HOT or HBT - HAZARD V.10",60155629
"-170-170-170 Cory Bros Agreement 60612 refers to telephone wires maintained on railway leading from Cardiff Docks up to Tydraw Colliery with relay poles at 1> 20m.646yds2>21m.346 yds Telephone Cable - RAR Code: HOT or HBT - HAZARD V.10",60155630
"SS979951-1-170 Post Office Agreement 44372 refers to telephone wires across the track Opp Cubitts works and Timothy's works mileage not given<missing> Telephone Cable - RAR Code: HOT or HBT - HAZARD V.10",60155633
"SS986949-1-170 Ystradyfodwg UDC Agreement M44421 refers to 20 sewers at various points at Porth Trealaw Llywynypia, Ystrad, Gelli Treorchy, Yrishir, Wattstown, Taylorstown and Ferndale. Mileage not given<missing> Sewage - RAR Code: HBF - HAZARD V.10",60155640
"ST149965-1-171 Bargoed RCE Ltd. radio relay. Agreement 60255 re relay cables across line, with two poles on rail land. Radio Relay - RAR Code: HBR - HAZARD V.10",60155528
"SO151021-1-171 Bargoed RCE Ltd. radio relay. Agreement 60255 re relay cables across line attached to brackets S side of UBr N of Brithdir Station. Radio Relay - RAR Code: HBR - HAZARD V.10",60155530
"SO093013-171 Agreement 111919 re 11kv cable under road at OBr and under land at top of cutting on NE side of line.",60160700
"ST178778-171 Contaminated land. Reported by Railtrack Property HQ ref env1025 28/9/1999",60160711
"ST182797-171 Transco Gas main under upside boundary Heath Park drive. High Pressure Gas - RAR Code: HBG - HAZARD V.10",60118684
"ST066904-170 Not Known Cable runs alongside track until 13m 39ch and then crosses over track to 13m 44 ch. Radio Relay - RAR Code: HBR -HAZARD V.10 See M95269 which also refers",60114203
"ST060906-170 Not Known Plans available of cables crossing line at ST 065,906 Telecom Cable - RAR Code: HOT or HBT - HAZARD V.10",60114205
"SS995933-170 Not Known Agreement 99278 re 9"" pipe at depth of 2""6"" to 3""6"" approaching from SW at 18.62,. running along up boundary to 19.01 and turning away along OBr SW approach slope land. Reapproaching from SSE to up boundary at 19.40 and crossing und",60114207
"SS966957-170 Agreement 111916 re water pipe under line, appox. on line with foot of FB steps on either side of line.",60114209
"ST183799-171 Railtrack When on or near the track high visability clothing MUST be worn. Turn off Highfield Road, through gateway and along tarmac roadway. Walking Route to Signal Box - RAR Code: HA - HAZARD V.10",60114385
"SS960966-170 Not Known Agreement 57259 re cables in 4"" earthenware pipe duct under NW side of road across line at OBr at Treorchi Station. High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60114213
"SS959966-170 Not Known Agreement 97692 re pipe encased in 18"" steel pipe approaching down boundary from access roadto fence SE/NW for approx 6m then across/under rails to up boundary fence. Cut off valves outside each boundary. High Pressure Water - RAR C",60114215
"ST152809-171 Cardiff RDC Cardiff RDC: Agmt 85763 re sewer, no plan with copy. Sewage - RAR Code: HBF - HAZARD V.10",60113555
"ST162809-171 M51920 Cardiff RDC refers to 2 x 18"" surface water and soil sewers, 18"" & 18"", crossing under track in parallel group, depths vary from min 0.7m below ground to min 0.8m below rails, falling at 1/111 SW to NE. NB There are also 5x electric cables parallel as well as other services. Sewage - RAR. See agreement M506040",60113557
"ST160809-171 Not Known 33kv, 11kv & pilot cables under line adjacent to services recorded at 1.72, see also Swalec entry for cables of same description. Possibly the identical cables? High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10. See agreement M97043/54570",60113559
"ST160809-171 Not Known No services exist at this location. Telecom Cable - RAR Code: HOT or HBT - HAZARD V.10",60113562
"ST157809-171 Not Known 11kv & LT cables laid under site of accommodation LC. Enclosed in 4"" cast iron pipe & encased in 6"" concrete below rails. High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10. See agreement M88672",60113563
"ST137803-171 Railtrack When on or near the track high visability clothing MUST be worn. Through subway black ash, through wicket gate and up stairs to signal box Walking Route to Signal Box - RAR Code: HA - HAZARD V.10",60114396
"ST125829-171 Railtrack When on or near the track high visability clothing MUST be worn. Over station footbridge to Up platform thence to SB Walking Route to Signal Box - RAR Code: HA - HAZARD V.10",60114398
"SO100002-170 SWALEC 3 x o/h cable routes at 16.22 <pylons>, 16.28 <double poles> & 16.31 <double poles>. High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60116854
"SO094012-170 British Telecom Cables under E side of road at OBr. Telecom Cable - RAR Code: HOT or HBT - HAZARD V.10",60116856
"SO092013-170 British Telecom Cables under SE side of road at OBr. Telecom Cable - RAR Code: HOT or HBT - HAZARD V.10",60116859
"SO092013-170 Welsh Water - Dwr Cymru Cyfyngedig Water main under road at OBr. High Pressure Water - RAR Code: HBW - HAZARD V.10",60116861
"ST144789-171 Railtrack 15"" EW pipe, not found <1994> Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107722
"ST139945-171 Railtrack 12"" square stone, not found <1995> Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107730
"ST152767-171 Railtrack Emergency Access - Ely Paper Mills. Access to dnside through gate in fence Access Point - HAZARD V.10",60114887
"SO152009-171 Transco Gas main crossing under track at UBr High Pressure Gas - RAR Code: HBG - HAZARD V.10",60134113
"SO141032-171 Transco Gas main crossing under track N of OBr Tirpil Station High Pressure Gas - RAR Code: HBG - HAZARD V.10",60134123
"SO141032-171 British Telecom Telecom cable under N side of road at Obr crossing track Telecom Cable - RAR Code: HOT or HBT - HAZARD V.10",60134125
"ST153991-171 Railtrack Access will be provided upon completion of by-pass - dnside <vehicle> Access Point - HAZARD V.10",60114563
"SO071023-170 Railtrack Troedyrhiw Station: Bridge St/Elm St Access Point - HAZARD V.10. VEH. Jct.32. A4054 Cardiff rd to Troedyrhiw. Look for station sign. Left before school for B4285 Aberfan. Under Rail-way bridge. Station entrance on left. Park and walk to Sation.",60114564
"ST152918-171 Railtrack UB off A469. Access on upside <foot> Access Point - HAZARD V.10",60114568
"ST153990-171 Railtrack Gilfach Fargoed Station: Access to both platforms <foot> Access Point - HAZARD V.10. PED. Jct.32. A470 North to Nantgarw. Left on R/A for A468 Caerphilly rd. To top of Caerphilly Hill R/A. 2nd exit for Caerphilly By-pass A468. 2nd exit A469 to next R/A. Continue towards Bargoed. Right by speed camera into Angel Lane. Station on right. Look for Station sign.",60114571
"ST170804-171 Railtrack Wernddu Rd OB. Access via gate and steps down to dnside <foot> Access Point - HAZARD V.10. PED. Jct.32. A470 Northto Nantgarw. Left on R/A for A468 Caerphilly rd. 3rd exit on R/A at top of Caerphilly Hill for B4600 to Caerphilly. Right at T/Ls towards town along castle Street/ Market St. Left into Van rd <opposite Post office> and continue past Business Park and J.J Castings. Right turn up hill towards Wern-ddu. Access gate on left before bridge.",60114572
"ST184785-171 Railtrack Morthimer Rd OB <Shirley Rd>. Steps down to upside <foot> Access Point - HAZARD V.10. PED. Jct.32. A470 towards Cardiff. Left on Birchgrove T/Ls. Look for sign Heath Hospital. Continue along Heathwood Rd thro T/Ls to T/Ls before. Three Arches Viaduct. Right along Heath pak Avenue. Continue along Allensbank Rd. Look for Allensbank pub. Left on T/Ls along Wedal rd to end. Cross over main rd and bear right to R/A. 3rd exit for Shirley rd. 2nd exit on mini R/A towards railway-bridge. Access gate over bridge on left.",60114577
"ST184786-171 Railtrack Fairoak Estate: Access via gate on upside Access Point - HAZARD V.10. VEH. Jct.32. A470 towards Cardiff. Left on Birchgrove T/Ls. Look for sign Heath Hospital. Continue along Heathwood Rd thro T/Ls to T/Ls before. Three Arches Viaduct. Right along Heath pak Avenue. Continue along Allensbank Rd. Look for Allensbank pub. Left on T/Ls along Wedal rd to R/A. 4th exit on R/A along Fairoak Rd and under Railway bridge. 1st turn right into Fairoak Mews. Park and walk past water fountain. Wooden false panel in boundary wall. Note: Require two men to left panel.",60114578
"ST179843-171 Railtrack Old Cefn Onn Station: Access to dnside <vehicle> Access Point - HAZARD V.10",60114582
"ST141945-171 SWALEC Plans available High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60116571
"ST086952-170 Welsh Water - Dwr Cymru Cyfyngedig Abercynon: Agreement 44596 <superceded> & 110055 <March 1984 Welsh Water/BRB> refers to 3"" water pipe, attached to girder OBr. across CAM at MP:16.62. Agreement 91645 Mountain Ash UDC & 94488 Taf Fechan Water - HAZARD V.10.See also 44578",60134968
"ST080933-170 Merthyr Corporation Stormstown: Agreement 73231 <April 1949 BTC/Merthyr/Aderdare councils> refers to cast iron sewer pipe, passing under the stub of the former Dowlais Pit Branch <DPB> at MP:15.57 Sewage - RAR Code: HBF - HAZARD V.10",60134973
"SO004028-170 SWALEC Aberdare: HV cables buried below Abernant Rd. cross below line at UBr. 22.31 High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60134701
"ST151978-171 Gelligaer UDC Agreement no. 57516 refers to cable under road at OBr Stone Arch Bridge N of Pengam Station High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60134252
"ST150794-171 SWALEC Cable under adjacent downside rd leading to Signal Box on downside of track. See agreement no. 100450 which also refers to cable leading to Landaff Signal Box High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60134853
"SO111075-161 British Telecom BT cable under road at OBr leading to Rhymney Station Telecom Cable - RAR Code: HOT or HBT - HAZARD V.10",60134716
"7070-170 Agreement 60315 dated 05/12/1935 with Lord Aberdare re erection of pole on/adjacent to RT SW boundary, voltage not known. May be out of use. High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60134270
"ST082888-1-170 Transco 2 x gas mains under road at UBr, plan shows lateral dimensions High Pressure Gas - RAR Code: HBG - HAZARD V.10",60153160
"ST082888-1-170 Pontypridd UDC Agreement 53913 re sewer under line at start mileage then under down boundary with branch from New Park Terrace Sewage - RAR Code: HBF - HAZARD V.10",60153162
"ST082888-1-170 British Telecom Cables shown under NW side of road at UBr. Telephone Cable - RAR Code: HOT or HBT - HAZARD V.10",60153164
"ST082889-1-170 Railtrack BR CCE drg no W1517 re station lighting layout. Electric Cable - HAZARD V.10",60153167
"ST180836-171 Railtrack Access gate to dnside off Cherry Orchard Rd <Cefn Onn> Access Point - HAZARD V.10. VEH. Jct.32. A470 Manor Way towards city entre. Left at T/Ls by Mason Arms along Tyn-y-Parc Rd to 2nd set T/Ls. Left along Caerphilly Rd to R/A. Continue along Thornhill Rd up hill past Ffynon Wen Pub to R/A by Crematorium. Right into Excaliber Drive and continue directly to junction with Cherry Orchard Rd. Turn rigth on mini R/A to security gates and continue along lane past tennis courts to access gates.",60114585
"ST131950-171 Railtrack Status = ClosedGas = Unknown Types of waste Unknown Access Point - HAZARD V.10",60113165
"Cardiff Corporation Fairwater: Agreements 79410 <1953> & 109281 <7/9/1982> refer to Cardiff Corporations 9""surface water drain on u/side of line to clear surface water to RT drainage ditch at MP:2.49 Surface Water - HAZARD V.10",60134507
"--- Transco Fairwater stn. Transco mains pass over tracks within roadways as follows: 1x LP main at OBr. MP:2.52. 1x LP main at OBr. MP:2.66. Transcp ref: 14886/98. High Pressure Gas - RAR Code: HBG - HAZARD V.10",60134517
"--- Railtrack Fairwater Station - station lighting plan and wiring diagrams. Building Engineering Services drawing No. SW.4220 dated July 1986. Plant Cable - HAZARD V.10",60134525
"ST154949-171 Railtrack BCM & EE dept dwg no. 160605 refers to O/H cable route leading from Park Rd on upside of Hengoed Low Level Station High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60134075
"ST152987-171 Relay SW Agreement 67067 refers to O/H telegraph wires at location Telecom Cable - RAR Code: HOT or HBT - HAZARD V.10",60134078
"ST124832-171 Railtrack CCE Dwg no. 346E/C30012 refers to electric lighting at Taffs Well Station. SW dwg no 3362 also refers to Taff Well p/Way cabin electrical installation High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60134859
"ST125829-171 SWALEC Agreement no 108578 refers to O/H cable at this location South of Taffs Well station High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60134869
"7070-170 Welsh Water - Dwr Cymru Cyfyngedig Agreement 99278 <Jan 1986> refers to pipeline laid below/alongside THT as follows: Upside:18.79-19.02, 20.45-57, 21.48-57 D/side: 19.40-20.45 <at river UBr's pipe crosses affixed to structure 19.48-49 - HAZARD V.10",60134875
"SS963960-170 Agreement 112284 re gas pipe branch from gas main below u/side cess <recorded as 4181> to former hospital site. HAZARD V.10",60134880
"7070-170 Transco Treorchy: Agreement 111082 <Jan 1988> refers to gas pipe laid below station approach to serve RT Tennant located in approach road. Operational land unaffected. Gas Pipe - HAZARD V.10",60134882
"ST124832-171 British Telecom O/H cables at Station Telecom Cable - RAR Code: HOT or HBT - HAZARD V.10",60134889
"ST082888-1-170 Transco No gas mains between mileages shown High Pressure Gas - RAR Code: HBG - HAZARD V.10",60153153
"ST082891-1-170 British Telecom Cables under S side of road at OBr. Telephone Cable - RAR Code: HOT or HBT - HAZARD V.10",60153155
"ST126828-171 Transco 2 gas mains under road each side of Obr Cardiff Road crossing over track.See also M107374 which also refers High Pressure Gas 150mm & 100mm gas pipes - RAR Code: HBG - HAZARD V.10",60134894
"ST182823-171 Railtrack CM & EE's dwg no. 156116 at Llanishen Station refers to electric lighting. High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60118675
"ST082889-1-170 Pontypridd Rediffusion Service Ltd. Agreement 96734 re cable under/along up side crossing over line at finish mileage. Radio Relay - RAR Code: HBR - HAZARD V.10",60153168
"ST070902-1-170 Transco Gas main under N side of road at OBr High Pressure Gas - RAR Code: HBG - HAZARD V.10",60153171
"ST074897-1-170 Pontypridd UDC 9"" sewer under path at subway UBr and on skew under earthworks on up side Sewage - RAR Code: HBF - HAZARD V.10",60153173
"ST073897-1-170 CableTel No services reported TV Cable/ Cable Television - RAR Code: HBR - HAZARD V.10",60153175
"ST147903-1-171 Welsh Water - Dwr Cymru Cyfyngedig Watermain crossing under track at UBr and continues along up trackside for 18 chains approx Water Mains - HAZARD V.10",60153194
"ST076996-1-170 Rediffusion Ltd Agreement 97331 Merthyr Rediffusion Service Ltd re o/h cable across line between poles. Radio Relay - RAR Code: HBR - HAZARD V.10",60153363
"SS935995-1-170 Transco Gas main attached to river bridge over Rhondda river and crossing under track N of Bridge. High Pressure Gas - RAR Code: HBG - HAZARD V.10",60153368
"SO092058-161 Railtrack 10"" iron pipe, not found <1995> Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107836
"ST067903-170 Railtrack 12"" timber trunk Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107840
"ST058908-170 Railtrack 6"" EW pipe Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107842
"ST055909-170 Railtrack 6"" EW pipe Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107844
"SS949973-170 Railtrack 15"" old rail deck Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107848
"ST025914-170 Railtrack 12"" steel pipe. NIBR Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107850
"ST023916-170 Railtrack 12"" timber trunk Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107852
"SS996925-170 Railtrack 9"" EW pipe Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107854
"SS993939-170 Railtrack 12"" EW pipe. NIBR Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107856
"SS975953-170 Railtrack 9"" EW pipe Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107858
"SS954968-170 Railtrack 18"" square stone. NIBR Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107860
"ST147773-171 Railtrack Waun Gron Park Station: Access Point - HAZARD V.10. PED. Jct.34. A4119 Llantrisant rd past BBC/ 2nd exit on R/A along Cardiff Road. Right on second T/Ls along A48 Western Ave. Right into Waun-Gron Rd and under railway bridge.",60114874
"--- SWALEC Waun-Gron: Agreement 83071 <18/5/1955> refers to laying of HV cable below Ely Road where roadway passes below line at UBr. MP:2.15 High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60134659
