"Giant Hogweed. Several plants within mileages, plants found on Down at 43m09c 24/04/2018 by MV",110178666
"Giant Hogweed. Plants also on third pty land. 2018 - Extended from 43m39c-41c to 43m37c-46c",110178667
"Giant Hogweed. Plants spread through site from fence to track. 2018 - Extended from 44 to 46c",110178668
"Giant Hogweed. New site found in 2017",110178669
"Giant Hogweed. Plants NR and 3rd party side. V.large infestation reported by MV in April 2018, extended to 43m60c vice 43m64c at same time.",110178670
"Giant Hogweed. Single plant. None found in April 2017",110178671
"Japanese Knotweed. Growing from cess to top of embankment c/s of bridge infestation greatly reduced so through search will be required, small amount found under footbridge in 2017 by ML after team couldn’t find - 2018 - Small amount found under footbridge",110178672
"Japanese Knotweed. 3rd party encroaching onto NwR property MPC informed awaiting response Water works JK being treated but growing just on our fence. 2018 - Previously treated in 2018 - small amount found along fenceline, big clump on 3rd party land",110178673
"Japanese Knotweed. None Found at site 2 consecutive years",110178674
"Japanese Knotweed. Clump situated L/S of Shelmsford Bridge beside fence along footpath. 2018 - cleared ",110178675
"Japanese Knotweed. Regen evident two stands found one on the approch to the xing. 2018 - 3 Stands found",110178676
"Japanese Knotweed. a few stands growing in the grass. Infestation spreading from 3rd party land, few stands found in grass",110178677
"Japanese Knotweed. one stand found/remaining. NOT FOUND IN 2016 or 2018",110178678
"Japanese Knotweed. greatly reduced but still regen plus in cess and troughing. 2018 - Few stands found, mainly around troughing",110178679
"Japanese Knotweed. Found Septmeber 2018 - Few stands found along fenceline",110178680
"Japanese Knotweed. Appears to be eradicated although recent works have disturbed the earth so may reappear. None found on 2 consecutive years. 2018 - Stands found at 70m07c, 2019, no growth 70m05c t0 70m09c, access through gate via Marian 07900563918",110178681
"Japanese Knotweed. Small clump against the fence at rear of 112 St Stephens Road also at either end of site. NOT FOUND IN 2016. 2018 - Few stands in grass and small amount of re-growth from dead canes",110178682
"Japanese Knotweed. Spread from Cess to beyond fenceline in clumps all along 3c section. 2018 - Extended to 70m76c vice 70m74c",110178683
"Japanese Knotweed. Spread from Cess to beyond fenceline in clumps all along 3c section. 2018 - 27 Stands treated by Stem Injection, also along cess and along fenceline",110178684
"Japanese Knotweed. NO JK found - may have been mistaken for Syringa which looks similar. Noe found 2 consecutive years. Patch found at 72m55c in Aug 2020 by ML",110178685
"Japanese Knotweed. Just L-side of Sturry F-path xing JK interspersed in grass serach Rqd. 2018 - Not found, only old dead cane",110178686
"Japanese Knotweed. a couple of tiny stands just c/s of Boarmans xing and with in the area sprayed for general maintanance of the xing",110178687
"Japanese Knotweed. JK growing in cess through fence into 3rd pty land just off xing",110178688
"Japanese Knotweed. Growing on both sides of a wet Dyke and into a 3rd pty Laurel hedge at the caravan park - STEM INJECTION ON THIS SITE. NOT SPRAYED IN 2016. Reported through SRN in March 2022, confirmed as growing in hedge - needs directed stem injectio",110178689
"Japanese Knotweed. Whitehall Road Canterbury just by ACR crossover small amount of JK on our land plus spread into caravan park ",110178690
"Japanese Knotweed. Situated l/e of dn platoform also growing behind pallisade fence of car rental company",110178691
"Japanese Knotweed. Weeds on retaining wall, cannot be reached from track sideis. Address 33 Norman Rd",110178692
"Japanese Knotweed. JK situated on top of retaining wall beside Nunnery Fields bridge NOT SPRAYED 2016. Access via resident. Location updated 2018, 62m07c-10c vice 62m05c-07c",110178693
"Japanese Knotweed. NOTHING FOUND ON LAST 2 INSPECTIONS ",110178694
"Japanese Knotweed. Found by ML following SRN report in June 2017.",110178695
"Japanese Knotweed. NOTHING FOUND ON LAST 2 INSPECTIONS ",110178696
"Japanese Knotweed. ML INSPECTION JULY 2016 - JK found at top of embankment and along fenceline, also in old pub car park, NOT SPRAYED IN 2016 ",110178697
"Japanese Knotweed. growing on land that belongs to NwR and 3rd party gardens",110178698
"Japanese Knotweed. small clumps growing either end of mileages and in grass. In addition spray on",110178699
"Japanese Knotweed. Small clump beside old sidings/ on top of retaining wall, Maidstone west Stn amended to include additional plants down to 44m52c",110178700
"Japanese Knotweed. Best access Cuxton Stn - large infestation interspersed within heavy undergrowth",110178701
"Japanese Knotweed. Best access Cuxton Stn - large infestation interspersed within heavy undergrowth",110178702
"Japanese Knotweed. Behind Pallisade fence, found 09/09/2016",110178703
"Japanese Knotweed. situated on top of embankment also growing under fence into 3rd pty border at the Grooms",110178704
"Japanese Knotweed. Regrowth spread over whole site from cess to fence",110178705
"Japanese Knotweed. Situated on top of embankment by land slip site in old carridge sidings Maidstone West Stn",110178706
"Japanese Knotweed. Behind boundary wall - added 11/11/2013. 2018 - In clmps behind boundary wall and along wooden fence",110178707
"Japanese Knotweed. Above tunnel portal. Discovered by Martin Varley 26/10/2017. 2018 - One big clump above tunnel portal, two stands on top of embankment beside fence",110178708
"Japanese Knotweed. Above tunnel portal. Discovered by Martin Varley 26/10/2017. 2018 - One big clump above tunnel portal, two stands on top of embankment beside fence",110178709
"Japanese Knotweed. Up side cutting slope. 2018 - Few stands in Cess around dead canes",110178710
"6 Way multiduct with concrte surrounds at 450mm deep, containing F1036 HV & pilot cables laid along the platform from the gable end to ramp end. Cables are 33kv rated, 3x 1-core, 185mm2 AL XLPE & 20pair 0.9mm Cu compound filled pilot.",110183711
"1no 11od buried duct with concrete surround at 450mm deep containing new DNO LV Supply cable crosses under substation gravel hard standing from surface troughing to a transformer. Cable is 3x35mm2 XLPE PVC 1kV rated cable",110183712
"6 Way Buried multiduct with concrete surround at 450mm deep containing new F1033 HV & pilot cables crosses under RRAP. Cables are 33kV, 3 X 1-CORE, 185mm2 AL XLPE & 20 Pair 0.9mm Cu compound filled pilot.",110183713
"Southern Water Installation of 2no. Water mains ~~The new pipes have been installed at a depth of 7.25m beneath the tracks.",110184492
"Chart Leacon RRV Strail",110184493
"Japanese Knotweed. JK situated just approaching Sittingbourne Road over bridge is RZP best access via Vintners access gate. 2018 - Spread between troughing to embankment",110178711
"Japanese Knotweed. Behind stone wall.Found 24/10/2017 by ML. 2018 - Spreading from 40m56c to 40m58c Vice 40m57c, between troughing and portal wall",110178712
"Japanese Knotweed. L/S of Chrismill Bridge access gate JK growing along fenceline at bottom of embankment. 2018 - Regrowth along fenceline and behind fence on 3rd party land",110178713
"Japanese Knotweed. Best access Harrietsham stn- re-emerging growth from cess down embankment. Not found by contractor 17/06 Very small stands found by Marcus L on 28/06/2016. 2018 - Three small stands found down embankment",110178714
"Japanese Knotweed. Best access Harrietsham stn, discovered by Stoughtons 22/06/2016. 2018 - Five stands found 10m down the embankmentnear canal",110178715
"Japanese Knotweed. evidence of a much larger JK site reduced to just seven chains but still spread over a very wide area. 2018 - Larger infestation, from 49m66c to 49m71c, vice 49m68c to 49m70c. Wooden vegetation needs removing around Knotweed for better ",110178716
"Japanese Knotweed. widly spread over a large wide area. 2018, now spread from 49m74c to 50m03c, vice 75c - 02c. From Cess to bottom of embankment. All around new ditching site",110178717
"Japanese Knotweed. Clump fairly widespread but diminished situated just l/S of road overbridge at Points. 2018 - 5 Stands found in cess, sprayed dead canes",110178718
"Japanese Knotweed. JK situated at top of cutting opposite 7 Hurst Lane Kemsley JK can be sprayed from fence. 2018 - no live regrowth found",110178719
"Japanese Knotweed. JK spreads along our fence line for about 1c and is likely to be growing in Residents back gardens. 2018- Knotweed spread along fenceline and in 3rd party garden",110178720
"Japanese Knotweed. Direct access via gate - plant growing along fence line and residents garden at 31c plus in approach road and sub stn at 32c. Not found on NR land in 2017/8, lots in adjacent 3rd party land",110178721
"Japanese Knotweed. Clump situated just London side of Fort Pit Tunnel. Access via Micro Format UK Ltd, 344 High Streeet Rochester ",110178722
"Japanese Knotweed. JK growing just behind the Pallisade fence at the jnc of Otway Terrace can be sprayed from path, next to bridge no 166 - also communual alley which is locked I could access via resident house to inspect behind 14/16/18 Lester Road if",110178723
"Japanese Knotweed. Clump situated in cutting London side of Gillingham Stn in cutting stretching from Cess up embankment into car park- Line/Bs will be required to gain track access.",110178724
"Japanese Knotweed. Very small infestation situated on top of cutting by fence - team will need to search for. Also in 3rd partry land - 301 Beechings Way",110178725
"Japanese Knotweed. Sittingbourne NWR Depot small stand growing in corner of workshop building",110178726
"Japanese Knotweed. Only one stand identified best access via drying area behind laburnum place",110178727
"Japanese Knotweed. JK growing in cess along dn sidings just beyond rail access to depot. NOT SPRAYED IN 2016",110178728
"Japanese Knotweed. situated between Sittingbourne signal box buildings and fence plus in the gas compound",110178729
"Japanese Knotweed. Mid embankment to fencline beside footpath some 3rd pty stems being strimmed by council. No 3rd party reported 2018",110178730
"Japanese Knotweed. Small clump interspersed with Hazel so will be difficult to spot- just beside the cess",110178731
"Japanese Knotweed. Lower embankment beside fence - Found Summer 2017",110178732
"Japanese Knotweed. Found May 2018.",110178733
"Japanese Knotweed. Large site, access at Faversham station, plants in back gardens as well",110178734
"Japanese Knotweed. Very small clump situated at Herne Bay Stn in old UP sidings along fence line ",110178735
"Japanese Knotweed. Best access via St. Perters Access Gate - infestation now buried with logs but JK is growing throuh the gaps and beside old P way hut, also in Cess",110178736
"Japanese Knotweed. Best access via the Vale access gate and from pathwaybeside the track. Found from troughing to fence and under trees",110178737
"Japanese Knotweed. Very small infestation 1m sq listed 02/01/13, no growth noted 2 consecutive years",110178738
"Japanese Knotweed. a few stands growing in ballast and lower embankment. 2018- Few strands found in troughing and mid embankment ",110178739
"Japanese Knotweed. Clump looks to been eradicated no live growth noted two consecutive years",110178740
"Japanese Knotweed. Clump looks to been eradicated no live growth noted two consecutive years",110178741
"Japanese Knotweed. Seems eradicated - no JK on Site - The Plant looks like an ornamental left over from the old stn days. No growth noted on 2 consecutive years",110178742
"Japanese Knotweed. Almost eradicated very carefull site insp/ spray reqd to hit remaining plants. 2018 - Few stands found growing around old canes in mid embankment. Almost eradicated",110178743
"Japanese Knotweed. Clump of JK along fence line. 2018 - Two big clumps grwoing from mid embankment to fence. Almost eradicated",110178744
"Japanese Knotweed. Situated on top of very steep embankment team to spray all of clump. Almost eradicated. 2021 - Include rear of 5 Risborough Halt ",110178745
"Japanese Knotweed. Clump divided some on fencline carefull site insp/spray rqd",110178746
"Japanese Knotweed. Access via 23 Kingsnorth Gardens, track access is very difficult. Found via SRN September 2017. To rear of disused platform",110178747
"Japanese Knotweed. JK growing along bottom of embankment along pathway in front of the Stables - key rqd or access via gate opposite on dn",110178748
"Japanese Knotweed. JK growing along fence line of school and up embankment careful insp/spray required Best access via Guildhall Road access gate ",110178749
"Japanese Knotweed. This infestation is growing on both the up and dn and under the L/S of the Viaduct best access via the Car wash on the dn - combine with site below",110178750
"Japanese Knotweed. JK spread around in clumps very careful site insp/spray required",110178751
"Japanese Knotweed. Behind no 40 St Johns St CT20 1JB best access via Railway club on Dn",110178752
"Japanese Knotweed. Situated behind new build houses fence in Grove Road plants spread over large area through to 23 Abbott Rd just off Grove Rd - Access via Railway mans club on dn or via rear pathways if key available from residents",110178753
"Japanese Knotweed. This small clump is situated on top of Martello tunnel just beside the road leading down to the warren. Nothing found 2 consecutive years",110178754
"Japanese Knotweed. Small clump growing off track on the seaward side of the lane",110178755
"Japanese Knotweed. Some plants on far side of fence very careful site insp/ spray reqd for efficient treatment L/S of TP Hut. 2018 - Small cump on Seaward side of lane",110178756
"Japanese Knotweed. Several obvious stems but regen evident - very carefull site insp/ spray reqd for efficient treatment",110178757
"New Feed supply cable has been installed to the DNO from Perry mount Road Substation to the NwR DNO. Depth of cable is 700mm cable runs near parrellel with NwR boundry fence. Cable owner is UKPN voltage is 230/400V Three Phase Diamater is 95mm²",110178051
"Japanese Knotweed. Infestation in Appledore REB compound, discsovered 27/06/2019",110178758
"Japanese Knotweed. New site identified by SRN, June 2021, confirmed by Marcus L. Mainly on 3rd party side",110178759
"Japanese Knotweed. A clump growing against fence in UP Sidings Maidstone West Stn",110178760
"Japanese Knotweed. A clump growing against fence in UP Sidings Maidstone West Stn",110178761
"Japanese Knotweed. Maybe combine with above site, SRN in Nov 2018,19 & 21 St. Augustines Rd, spray OP land as well.",110178762
"Area classified as Limited Access and Confined Space must be met, please apply Clauses 1 Monitoring of access paperwork.Hazard/Risk Assessment to be carried out for activity - Results of assessment will determine control measures",110148578
"There is a great deal of evidence of infestation of wild animals, requiring correct PPE. Limited Access/Confined Spaces should be considered Clause 1 Monitoring of access paperwork. Hazard/Risk Assessment to be carried out for activity - Results of assessment will determine control measures. ",110148542
"Address: Linford Street, Clapham:SW8 4DF Details:Network Rail Gate, off yard, off Linford Street, Battersea, London and then to site TQ291767",110146933
"Address:Peartree Hill, Stonegate:TN5 7EU Details:Stonegate Station Car park, Netwrok Rail gate, @ 43m66c then along cess to site TQ654276",110146934
"Address:Mile Rd, Sarre:CT7 0JR Details: Mile Drove Occupation Crossing, Sarre @ 79m 08c then along cess to site.",110147007
"Address:Clar Way, Canterbury:CT3 4JQ Details: Port Farm Lane, off Island Road, UpStreet, To Foot Crossing @ 76m 06c then along cess to site.",110147008
"Address:Bush Rd, Lower Bush:ME2 1HF Details: Off Warren Road, Cuxton, then through Bush Farm, Network Rail Gate at Bridge No 126 @ 29m 36c, then along cess to site.",110147122
"Address:Pluckley Rd, Pluckley:TN27 8RF Details: Off Smarden Road, near Pluckley, Network Rail Gate, at Bridge No 367 @ 49m 41c then along pathway on top of bank into site.",110147152
"Address:Bears Lane, Ashford:TN23 3BZ Details: Off Bears Lane, Hoads Wood, Network Rail Gate, at Bridge No 382 @ 52m 77c then into site.",110147156
"Address:Leacon Rd, Ashford:TN23 4YN Details: Off Leacon Road, Network Rail Gate, @ 55m 25c then along cess to site.",110147158
"Address:Newtown Rd, Ashford:TN24 0PN Details: Network Rail Gate, off Hunter Avenue, Ashford, Kent. then down new driveway to site",110147160
"BERWICK PLAT 1. Access through station. What3Words - gambles.foremost.fondest",110149760
"WALKING AND WARNING SSOW WORKING PROHIBITED. NO PLACE OF SAFETY.",110155519
"DORKING PLAT 1. Access through station, possible presence of catle grids and.or slope, station lighting. What3Words - venues.exam.fired",110149794
"DORKING PLAT 2 & 3. Access through station, possible presence of catle grids and.or slope, station lighting. What3Words - venues.exam.fired",110149795
"Dorking West Platform 1. Access through station. What3Words - healthier.rinse.fence",110149796
"Dorking West Platform 2. Access through station. What3Words - supper.dame.tribe",110149797
"Access through station, possible presence of catle grids and.or slope, station lighting.",110149818
"Gatwick Airport Platform 1&2, Access through station. What3Words - calculating.stays.speeds",110149819
"Gatwick Airport Platform 3&4, Access through station. What3Words - bunk.good.origin",110149820
"Gatwick Airport Platform 5&6, Access through station. What3Words - bolts.hosts.boss",110149821
"Glynde Platform 1. Access through station. What3Words - wove.cool.chemistry",110149822
"Access through station, possible presence of catle grids and.or slope, station lighting.",110149839
"Access through station, possible presence of catle grids and.or slope, station lighting.",110149840
"Access through station, possible presence of catle grids and.or slope, station lighting.",110149863
"Access through station, possible presence of catle grids and.or slope, station lighting.",110149864
"Access through station, possible presence of catle grids and.or slope, station lighting.",110149865
"PORTSLADE PLAT 1. Access through station, possible presence of catle grids and.or slope, station lighting. What3Words - upset.bowls.slang",110149880
"Access through station, possible presence of catle grids and.or slope, station lighting.",110149896
"Access through station, possible presence of catle grids and.or slope, station lighting.",110149897
"WORTHING PLAT 1 & 2. Access through station, possible presence of catle grids and.or slope, station lighting. What3Words - music.scarf.ants",110149911
"RRV Access Point at Bolina Road / Bermondsey Dive Under compound. Weight restricted to 40 tonnes. Speed restricted tpo 5mph",110149736
"ALDRINGTON PLAT 1 LE. Access through station, possible presence of catle grids and.or slope, station lighting. What3Words - lately.nails.sweep",110149746
"WALKING AND WARNING SSOW WORKING PROHIBITED. NO PLACE OF SAFETY.",110155520
"WALKING AND WARNING SSOW WORKING PROHIBITED. NO PLACE OF SAFETY.",110155521
"WALKING AND WARNING SSOW WORKING PROHIBITED. NO PLACE OF SAFETY.",110155522
"WALKING AND WARNING SSOW WORKING PROHIBITED. NO PLACE OF SAFETY.",110155537
"Risk Rating 10, Hazard Rating 2,Score 20",70204662
"Access through station, possible presence of catle grids and.or slope, station lighting.",110149798
"Access through station, possible presence of catle grids and.or slope, station lighting.",110149799
"Earlswood Platform 1. Access through station. What3Words - scuba.varieties.beans",110149800
"Earlswood Platform 2. Access through station. What3Words - pills.flag.spend",110149801
"Access through station, possible presence of catle grids and.or slope, station lighting.",110149866
"Access through station, possible presence of catle grids and.or slope, station lighting.",110149867
"PORTSLADE PLAT 2. Access through station, possible presence of catle grids and.or slope, station lighting. What3Words - upset.bowls.slang",110149881
"Access through station, possible presence of catle grids and.or slope, station lighting.",110149898
"Side Rooms. Area classified as Limited Access and Confined Space must be met, please apply Clauses 1 Monitoring of access paperwork.Hazard/Risk Assessment to be carried out for activity - Results of assessment will determine control measures",110148577
"The control block consists of a control room/reporting point; cleaner’s room; staff accommodation; kitchen and S&T communications equipment room. Within the S&T communications room there are access panels in the floor giving access to cable runs. This void beneath the floor should be considered as a confined space.The hazards associated with work within this block are electrical, chemical and confined space/limited access.",110148430
"WALKING AND WARNING SSOW WORKING PROHIBITED. NO PLACE OF SAFETY.",110155515
"WALKING AND WARNING SSOW WORKING PROHIBITED. NO PLACE OF SAFETY.",110155523
"WALKING AND WARNING SSOW WORKING PROHIBITED. NO PLACE OF SAFETY.",110155514
"Glynde Platform 2. Access through station. What3Words - clattered.wriggled.amber",110149823
"Goring down side access. Access from Goring LC down side CE. What3Words - spin.maker.friday",110149824
"WALKING AND WARNING SSOW WORKING PROHIBITED, NO PLACE OF SAFETY.",110159046
"WALKING AND WARNING SSOW WORKING PROHIBITED, NO PLACE OF SAFETY.",110159047
"HV Route passes along North Wall of London Bridge Station & through invert underneath Platform 1.",110159048
"Nutfield Platform 1. Access through station. What3Words - family.pest.fall",110149868
"Nutfield Platform 2. Access through station. What3Words - event.areas.supply",110149869
"OCKLEY PLAT 2. Access through station, possible presence of catle grids and.or slope, station lighting. What3Words - homing.fulfilled.acquaint",110149871
"Preston Park Platform 1&2. Access through station. What3Words - bunch.laws.direct",110149882
"Down main bi-directional between T890 and Horsham Junction.",110162127
"Address:Station Square, Petts Wood:BR5 1NQ Details:Entrance via Chislehurst Road, into Birchwood Road, Halzelmead Road and Little Thrift Road, take left hand footpath 200 metres to Network Rail gate, at back of site TQ439684",110147004
"Electrical Cupboard LB/3. This is sited on platform 6 side of the platform island at the south end of the station adjacent to Store SB/1. When the access doors are open there is only a gap of approximately 0.6 metre between the edge of the door and the yellow warning line painted on the platform edge.The hazards associated with this cupboard are electrical and, when the doors are open, limited clearance for members of the public and others passing. ",110148432
"WALKING AND WARNING SSOW WORKING PROHIBITED. NO PLACE OF SAFETY",110155539
"Limited records of gas supply pipelines are held by the Senior Asset Manager and the Facility Delivery Manager. All mains gas supply pipes up to and including the meter are the responsibility of National Grid. In case of emergency the station has contact details. Natural gas is non-toxic, but large concentrations could cause suffocation. It is highly flammable and leakage from a pipeline could result in an explosive mixture with air. Noise of escaping gas could be sufficient to cause damage to hearing and ear protection must be worn. All persons must be kept 100 metres from the damaged pipeline.",110148425
"Goring Substation. Gate at 13m 11ch at Goring LC and pedestrian footpath to new Goring by Sea substation. What3Words - logo.lonely.rotate",110149825
"OCKLEY PLAT 1. Access through station, possible presence of catle grids and.or slope, station lighting. What3Words - homing.fulfilled.acquaint",110149870
"Betchworth Platform 1. Access through station. What3Words - rides.fully.stow",110149762
"Hampden Park Platform 1, Access through station. What3Words - acted.toxic.proper",110149826
"Access through station, possible presence of catle grids and.or slope, station lighting.",110149884
"Address:Station Rd, Meopham:DA13 0LX Details: Network Rail Gate, off down side platform No 2 at Meopham Station, then to site.",110147121
"Betchworth Platform 2. Access through station. What3Words - blows.tent.dawn",110149763
"WALKING AND WARNING SSOW WORKING PROHIBITED. NO PLACE OF SAFETY.",110155538
"WALKING AND WARNING SSOW WORKING PROHIBITED. NO PLACE OF SAFETY.",110155525
"Access through station, possible presence of catle grids and.or slope, station lighting.",110149872
"SOUTHWICK PLAT 1. Access through station, possible presence of catle grids and.or slope, station lighting. What3Words - tanks.unfair.deep",110149899
"Address:Cuxton Rd, Rochester:ME2 2GN Details: Off A228 Cuxton Road, near Cuxton, then down Roman Way, Network Rail Gate at Bridge No 130 @ 31m 42c, then along cess to site.",110147123
"WARNING SSOW WORKING ONLY PERMITTED WITH USE OF LOOKOUTS TO PROVIDE REQUIRED SIGHTING DISTANCE. POSITION OF SAFETY IN CESS ADJACENT TO PLATFORM 1.",110155496
"WALKING AND WARNING SSOW WORKING PROHIBITED. NO PLACE OF SAFETY",110155508
"Access through station, possible presence of catle grids and.or slope, station lighting.",110149765
"Access through station, possible presence of catle grids and.or slope, station lighting.",110149766
"Access through station, possible presence of catle grids and.or slope, station lighting.",110149843
"Access through station, possible presence of catle grids and.or slope, station lighting. What3Words - them.eager.modest",110149886
"This telephone is located in a very dangerous position and users will have to abandon the call / not answer the phone if a train approaches on either line. The phone must be marked as Limited Clearance. Mileage:ELRVtb3 29m 0ch- Line Direction:Down Slow & Up Slow- Location:T1185 signal post telephone, Access not allowed when trains are running.",110165406
"WALKING AND WARNING SSOW WORKING PROHIBITED. NO PLACE OF SAFETY (PENDING REVIEW BY WHSEA)",110155498
"WALKING AND WARNING SSOW WORKING PROHIBITED. NO PLACE OF SAFETY",110155500
"ASBESTOS CABLE ROUTE",70229189
"11KV Cable. Info on underground/overhead services has not been validated.",70229684
"Address:Harville Rd, Wye:TN25 5EY Details: Wye Station, Level Crossing, @ 60m 28c Then along cess to site.",110147005
"Address:Harville Rd, Wye:TN25 5EY Details: Wye Station, Level Crossing, @ 60m 28c Then along cess to site.",110147006
"Please refer to asbestos register",70265919
"Please refer to asbestos register",70265920
"Please refer to asbestos register",70265921
"Please refer to asbestos register",70265922
"Please refer to asbestos register",70265923
"Please refer to asbestos register",70265924
"Please refer to asbestos register",70265925
"Please refer to asbestos register",70265926
"Please refer to asbestos register",70265927
"Please refer to asbestos register",70265929
"Please refer to asbestos register",70265931
"Please refer to asbestos register",70265933
"Please refer to asbestos register",70265935
"Please refer to asbestos register",70265938
"Please refer to asbestos register",70265940
"Please refer to asbestos register",70265942
"Please refer to asbestos register",70265944
"Please refer to asbestos register",70265946
"Please refer to asbestos register",70265948
"Please refer to asbestos register",70265950
"Please refer to asbestos register",70265952
"Please refer to asbestos register",70265954
"Please refer to asbestos register",70265956
"Please refer to asbestos register",70265958
