QL,EGM4,-0.0039,18,0.0316,"EDINBURGH & GLASGOW MAIN (EDINBURGH WAVERLEY STATION LIMITS)",HLJ3,TRUE,
QL,EGS1,-0.0154,19,3.1423,"UDDINGSTON JN - MIDCALDER JN (UDDINGSTON JN - COM MOSSEND EAST JN)",HLJ4,TRUE,
QL,EGS2,0.088,20,13.022,"UDDINGSTON JN - MIDCALDER JN (COM MOSSEND EAST JN - MIDCALDER JN)",HLJ4,TRUE,
QL,EGS2,13.022,21,23.0281,"UDDINGSTON JN - MIDCALDER JN (COM MOSSEND EAST JN - MIDCALDER JN)",HLJ3,TRUE,
QL,EKE,-0.0282,100,7.1399,"BUSBY JN - EAST KILBRIDE STN",HLJ5,TRUE,
QL,GBK,1.0424,101,23.0935,"MUIRHOUSE SOUTH JN - KILMARNOCK GB&K JN (GB&K LINE)",HLJ5,TRUE,
QL,GGE,-0.0126,102,0.0805,"GORGIE JN - HAYMARKET WEST JN",HLJ3,TRUE,
QL,GHE,95.1386,103,96.088,"GARTSHERRIE SOUTH JN - GARTCOSH JN",HLJ4,TRUE,
QL,GHE,96.088,104,97.0132,"GARTSHERRIE SOUTH JN - GARTCOSH JN",HLJ3,TRUE,
QL,GHL,0,105,0.1318,"GREENHILL UPPER JN - GREENHILL LOWER JN",HLJ3,TRUE,
QL,GIF1,0,106,0.0414,"GIFFEN BCH. (LUGTON - C.O.M. BARRHILL JCN)",HLJ4,TRUE,
QL,GIF2,0,107,2.154,"GIFFEN BCH. (C.O.M. BARRHILL JCN. - C.O.M. GIFFEN JCN)",HLJ4,TRUE,
QL,GIF3,0,108,0.1738,"GIFFEN BCH. (C.O.M. GIFFEN JCN. - C.O.M. KILBIRNIE JCN.)",HLJ4,TRUE,
QL,GIF4,0,109,0.0509,"GIFFEN BCH. (C.O.M. KILBIRNIE JCN. - GIFFEN BRB BDY.)",HLJ4,TRUE,
QL,GIR,61.1234,110,61.1485,"GIRVAN JN - GIRVAN FREIGHT DEPOT (SIDING)",HLJ4,TRUE,
QL,GMH,-0.0055,111,3.0974,"GRANGEMOUTH JN - GRANGEMOUTH BRB/FPA BDY",HLJ3,TRUE,
QL,GNE,7.1612,112,8.0946,"GUNNIE YARD - COATBRIDGE SUNNYSIDE JN",HLJ5,TRUE,
QL,GNN,0,113,0.0295,"GREENBURN JUNCTION - GREENBURN OPENCAST MINE",HLJ4,TRUE,
QL,GOU1,6.071,114,6.1166,"WALLNEUK JN - GOUROCK STN (WALLNEUK JN - COM STONYBRAE)",HLJ5,TRUE,
QL,GOU2,107.154,115,126.1217,"WALLNEUK JN - GOUROCK STN (COM STONYBRAE - GOUROCK)",HLJ5,TRUE,
QL,GSW,33.0963,116,115,"KILMARNOCK GBK JN - GRETNA JN (G&SW LINE)",HLJ4,TRUE,
QL,GUD,0,117,0.0814,"ABERDEEN SOUTH JCN TO GUILD ST. BRB/AHT BOUNDARY",HLJ2,TRUE,
QL,HGL1,150.1342,118,158.0836,"HIGHLAND LINE    PERTH SOUTH JN - STANLEY JN",HLJ2,TRUE,
QL,HGL2,7.0044,119,118.003,"HIGHLAND LINE   STANLEY JN - INVERNESS STN",HLJ2,TRUE,
QL,HIL,0,120,0.1401,"SHEWALTON MOSS GF - HILLHOUSE QUARRY",HLJ4,TRUE,
QL,HMN1,-0.0022,121,1.0968,"HAMILTON CIRCLE (MOTHERWELL JN - COM FORMER ROSS JN.)",HLJ4,TRUE,
QL,HMN2,-0.0003,122,6.1342,"HAMILTON CIRCLE (NEWTON,HAMILTON JN. - COM FORMER ROSS JN)",HLJ4,TRUE,
QL,HST,0.009,123,2.0769,"HIGH STREET JN - SHIELDS JN (CITY & UNION LINE)",HLJ5,TRUE,
QL,HUN,0,124,0.007,"HUNTERSTON LOW LEVEL BRANCH",HLJ5,TRUE,
QL,HYD,-0.0008,125,0.0417,"HYNDLAND NORTH JN.- HYNDLAND WEST JN.",HLJ5,TRUE,
QL,IGE,0,126,0.0726,"INVERKEITHING EAST JN - INVERKEITHING NORTH JN",HLJ3,TRUE,
QL,INS,0,127,0.0418,"INVERNESS HBR BCH JN - INVERNESS HBR BRB / IHT BDY",HLJ2,TRUE,
QL,JVN,89.03,128,91.0066,"MERRY STREET BRB/BSC BDY - MOSSEND SOUTH JN (FOR UDDINGSTON)",HLJ4,TRUE,
QL,JWT,121.1639,129,122.1231,"LADYBURN JN - BRB/CPA BDY JAMES WATT DOCK",HLJ5,TRUE,
QL,KCH1,43.1141,130,48.1606,"ANNBANK JN - KILLOCH COLLIERY BRB/NCB BDY (ANNBANK JN - COM EX DRONGAN JN)",HLJ4,TRUE,
QL,KCH2,0,131,2.125,"ANNBANK JN  - KILLOCH COLLIERY BRB/NCB BDY (COM EX DRONGAN JN-BRB/BSC BDY)",HLJ4,TRUE,
QL,KHL,95.1715,132,100.1664,"NEWTON WEST JN - CATHCART WEST JN",HLJ5,TRUE,
QL,KNE1,0,133,14.0308,"CLACKMANNAN - KINCARDINE JN - ELBOWEND JN",HLJ3,TRUE,
QL,KNE2,14.0308,134,15.0851,"ELBOWEND JN - CHARLESTOWN JN",HLJ3,TRUE,
QL,KSH,54.0066,135,56.035,"BANK JN - KNOCKSHINNOCH WASHERY",HLJ4,TRUE,
QL,KYL,0.0432,136,63.1412,"DINGWALL JN - KYLE OF LOCHALSH STN",HLJ2,TRUE,
QL,LFS1,101.0027,137,101.0374,"LARKFIELD JN FOR MUIRHOUSE-MUIRHOUSE S.JN (LARKFIELD JN-COM EX LANGSIDE JN)",HLJ5,TRUE,
QL,LFS2,0.1342,138,1.0424,"LARKFIELD JN FOR MUIRHOUSE-MUIRHOUSE S.JN (COM EX LANGSIDE J-MUIRHOUSE S.J)",HLJ5,TRUE,
QL,LGS1,25.1441,139,30.0978,"KILWINNING JN - LARGS (KILWINNING JN - HOLM JN).",HLJ5,TRUE,
QL,LGS2,30.0978,140,42.0133,"KILWINNING JN - LARGS (HOLM JN - LARGS)",HLJ5,TRUE,
QL,LHS1,0,141,2.1338,"PORTOBELLO JN FOR LEITH SOUTH -LEITH SOUTH",HLJ3,TRUE,
QL,LNK,-0.0055,142,2.0892,"LANARK JN - LANARK STATION",HLJ4,TRUE,
QL,LNR,0,143,0.1309,"LONDON ROAD BRANCH (CONNECTION WITH UP ARGYLE LINE- E.O.L. 0M1390Y)",HLJ5,TRUE,
QL,LRK,0,144,2.1727,"HAUGHHEAD JCN TO LARKHALL",HLJ4,TRUE,
QL,LYE,0.0404,145,0.0973,"SMITHY LYE THROUGH SIDING",HLJ5,TRUE,
QL,MAX,0.0541,146,3.0132,"DUMFRIES STN JN - ICI DRUNGANS SIDINGS",HLJ4,TRUE,
QL,MDE,0,147,0.0679,"MOSSEND SOUTH JN FOR HOLYTOWN - MOSSEND EAST JN FOR MOTHERWELL",HLJ4,TRUE,
QL,MDN,-0.0094,148,0.0898,"MOSSEND N JN - MOSSEND E JN (FOR HOLYTOWN JN)",HLJ4,TRUE,
QL,MDW,91.0182,149,91.1109,"MOSSEND SOUTH JN (FOR UDDINGSTON)- MOSSEND WEST JN",HLJ4,TRUE,
QL,MEN1,0.0407,150,0.1502,"MUIRHOUSE STH JN - EGLINTON ST JN. (MUIRHOUSE CENTRAL JN - EGLINTON ST JN.)",HLJ5,TRUE,
QL,MEN2,-0.0006,151,0.0407,"MUIRHOUSE STH JN - EGLINTON ST JN. (MUIRHOUSE STH JN-MUIRHOUSE CENTRAL JN.)",HLJ5,TRUE,
QL,MGE,6.0442,152,9.0746,"MILNGAVIE JN (WESTERTON) - MILNGAVIE STATION",HLJ5,TRUE,
QL,MHL1,5.132,153,6.0264,"MONKTONHALL JN - MILLERHILL YARD (WANTON WALLS - MONKTONHALL JN)",HLJ3,TRUE,
QL,MHL2,0.0616,154,1.088,"MONKTONHALL JN - MILLERHILL YARD (MILLERHILL EAST JN - WANTON WALLS)",HLJ3,TRUE,
QL,MHL3,0,155,0.0434,"MONKTONHALL JN - MILLERHILL YARD (MILLERHILL EAST JN - MILLERHILL YARD)",HLJ3,TRUE,
QL,MHL4,0,250,0.1086,"MILLERHILL TRAIN CARE DEPOT",HLJ3,TRUE,
QL,MHY,6.0564,156,7.0197,"NIDDRIE WEST JN FOR NIDDRIE NORTH - NIDDRIE SOUTH JN",HLJ3,TRUE,
QL,MLA,0,157,0.161,"MARYHILL PARK JN - ANNIESLAND BAY PLATFORM",HLJ5,TRUE,
QL,MLE,0.0195,158,0.0616,"MILLERHILL SOUTH JN- MILLERHILL EAST JN",HLJ3,TRUE,
QL,MLG1,-0.0039,159,1.0577,"FORT WILLIAM JN. - MALLAIG (FORT WILLIAM JN  - COM FORMER BANAVIE JN.)",HLJ5,TRUE,
QL,MLG2,0,160,39.0866,"FORT WILLIAM JN. - MALLAIG (COM FORMER BANAVIE JN. - MALLAIG)",HLJ5,TRUE,
QL,MRL1,5.1122,161,8.008,"COWLAIRS W JN - KNIGHTSWOOD N JN (COM EX MARYHILL PARK JN-COWLAIRS WEST JN)",HLJ5,TRUE,
QL,MRL1,8.008,162,8.056,"COWLAIRS W JN - KNIGHTSWOOD N JN (COM EX MARYHILL PARK JN-COWLAIRS WEST JN)",HLJ3,TRUE,
QL,MRL2,4.0799,163,5.1517,"COWLAIRS W JN - KNIGHTSWOOD N JN (COM EX MARYHILL PARK JN -KNIGHTWOOD N.J.)",HLJ5,TRUE,
QL,MSK,0,164,0.1247,"MISK BRANCH (CLOSED BEYOND 0M 879Y)",HLJ5,TRUE,
QL,MTL1,0.0283,165,4.143,"THORNTON NORTH JCN - MILEAGE CHANGE (METHIL BRANCH)",HLJ3,TRUE,
QL,MTL2,6.088,166,7.0748,"MILEAGE CHANGE - METHIL BRB/FPA BOUNDARY (METHIL BRANCH)",HLJ3,TRUE,
QL,NBE,24.1678,167,35.046,"END OF LINE BATHGATE YARD - NEWBRIDGE JUNCTION",HLJ3,TRUE,
QL,NBK,18.0333,168,22.0531,"DREM JN - NORTH BERWICK STN",HLJ3,TRUE,
QL,NDE1,3.0876,169,5.1737,"PORTOBELLO JN (EX NIDDRIE NTH JN) TO MILLERHILL STH JN",HLJ3,TRUE,
QL,NDE2,5.1737,170,10.0726,"MILLERHILL SOUTH JN TO NCB/BUFFER STOP 6M1150Y /BR BDY BILSTON GLEN",HLJ3,TRUE,
QL,NEM1,11.132,232,25,"DRUMGELLOCH - BATHGATE",HLJ3,TRUE,
QL,NEM2,0,171,11.132,"DRUMGELLOCH - HELENSBURGH (VIA SINGER)  (COM HIGH ST STATION - DRUMGELLOCH)",HLJ5,TRUE,
QL,NEM3,0,172,4.1386,"DRUMGELLOCH - HELENSBURGH (VIA SINGER) COM HIGH ST STATION -K'WOOD SOUTH JN",HLJ5,TRUE,
QL,NEM4,0,173,0.1544,"DRUMGELLOCH - HELENSBURGH (VIA SINGER) KNIGHTSWOOD S.JN.- KNIGHTSWOOD N.JN.",HLJ5,TRUE,
QL,NEM5,5.1517,174,13.088,"DRUMGELLOCH - HELENSBURGH (VIA SINGER) KNIGHTSWOOD N.JN. - COM BOWLING",HLJ5,TRUE,
QL,NEM6,113.1012,175,116,"DRUMGELLOCH - HELENSBURGH (VIA SINGER) COM BOWLING - COM DUMBARTON EAST",HLJ5,TRUE,
QL,NEM7,15.1122,176,24.0635,"DRUMGELLOCH - HELENSBURGH (VIA SINGER) COM DUMBARTON EAST - HELENSBURGH CEN",HLJ5,TRUE,
QL,NNH,100.1664,177,108.129,"CATHCART WEST JN  - NEILSTON",HLJ5,TRUE,
QL,NNS,4.1399,249,5.0047,"NEWCRAIGHALL NORTH JN - SOUTH JN (SCOTTISH BORDERS)",HLJ3,TRUE,
QL,OBN1,0,178,0.0972,"CRIANLARICH JN - OBAN STATION (CRIANLARICH JN - CRIANLARICH LOWER JN.)",HLJ5,TRUE,
QL,OBN2,30.0513,179,71.098,"CRIANLARICH JN - OBAN STATION (CRIANLARICH LOWER JN - OBAN STATION)",HLJ5,TRUE,
QL,OCL,1.0528,180,2.1584,"BA SIDINGS  - FOULDUBS JUNCTION",HLJ3,TRUE,
QL,PMT,21.0445,79,26.0898,"POLMONT JN - LARBERT JN",HLJ3,TRUE,
QL,PNS,0,80,0.0665,"COWLAIRS SOUTH JN - SIGHTHILL WEST JN.(COWLAIRS CHORD)",HLJ3,TRUE,
QL,RCB,-0.0083,81,0.088,"RUTHERGLEN EAST JN - COATBRIDGE JN.",HLJ5,TRUE,
QL,RCB,0.088,233,7.0094,"RUTHERGLEN EAST JN - COATBRIDGE JN.",HLJ4,TRUE,
QL,RHD1,0.0044,82,1,"ROSYTH DOCK BRANCH (INVERKEITHING SOUTH JN - 1MP)",HLJ3,TRUE,
QL,RHD2,1,83,1.0462,"ROSYTH DOCK BRANCH (1MP - BRB BOUNDARY ROSYTH DOCK)",HLJ3,TRUE,
QL,RIC1,0,84,1.0132,"KAY PARK JN - BP RICCARTON (KAY PARK JN - COM FORMER BELLFIELD JN)",HLJ4,TRUE,
QL,RIC2,1.1662,85,2.044,"KAY PARK JN - BP RICCARTON (E.O.L.RICCARTON - COM FORMER BELLFIELD JN)",HLJ4,TRUE,
QL,RNC,0,86,0.0638,"RUTHERGLEN WEST JN - RUTHERGLEN NORTH JN",HLJ5,TRUE,
QL,RSL1,6.0748,87,6.1312,"LANGLOAN JN - WHIFFLET N JN (LANGLOAN JN - COM FORMER ROSEHALL JN)",HLJ4,TRUE,
QL,RSL2,0,88,0.0748,"LANGLOAN JN - WHIFFLET N JN (WHIFFLET N JN - COM FORMER ROSEHALL JN)",HLJ4,TRUE,
QL,RSW,117.1242,89,118.0027,"WELSHS BRIDGE JN - ROSE ST JN",HLJ2,TRUE,
QL,RVS1,0,90,0.0088,"CLYDEBANK CENTRAL JN - OLD KILPATRICK (CLYDEBANK CENTRAL JN - COM )",HLJ5,TRUE,
QL,RVS2,109.011,91,109.108,"CLYDEBANK CENTRAL JN -OLD KILPATRICK (COM-BUFFER STOP 109M1080Y-OLD KILP'K)",HLJ5,TRUE,
QL,SAA,-0.0022,92,8.0308,"STIRLING MIDDLE JN - CLACKMANNAN",HLJ3,TRUE,
QL,SBO,5.0047,22,35.0747,"SCOTTISH BORDERS RAIL LINK",HLJ3,TRUE,
QL,SCM1,89.1123,93,91.0182,"SCOTTISH CENTRAL (MOTHERWELL JN - COM MOSSEND S JN FOR MOSSEND W JN)",HLJ4,TRUE,
QL,SCM2,91.0066,94,94.011,"SCOTTISH CENTRAL (COM MOSSEND S JN FOR MOSSEND W JN - ELR CHANGE 94M 110Y)",HLJ4,TRUE,
QL,SCM3,94.011,95,96.088,"SCOTTISH CENTRAL (ELR CHANGE 94M 110Y- ELR CHANGE 123M 880Y)",HLJ4,TRUE,
QL,SCM3,96.088,96,123.088,"SCOTTISH CENTRAL (ELR CHANGE 94M 110Y- ELR CHANGE 123M 880Y)",HLJ3,TRUE,
QL,SCM4,123.088,97,125.044,"SCOTTISH CENTRAL (ELR CHANGE 123M 880Y- COM ST LEONARDS)",HLJ3,TRUE,
QL,SCM4,125.044,98,150.1342,"SCOTTISH CENTRAL (ELR CHANGE 123M 880Y- COM ST LEONARDS)",HLJ2,TRUE,
QL,SCM5,0.077,99,21.05,"SCOTTISH CENTRAL (DUNDEE CENTRAL JN - COM ST LEONARDS)",HLJ2,TRUE,
QL,SDG,0,235,0.0618,"SNODGRASS BRANCH",HLJ5,TRUE,
QL,SGN,-0.0022,236,0.1328,"COWLAIRS WEST JN - BELLGROVE JN",HLJ3,TRUE,
QL,SGN,0.1328,237,2.1315,"COWLAIRS WEST JN - BELLGROVE JN",HLJ5,TRUE,
QL,SHR,86.1377,238,87.0946,"WISHAW CENTRAL JN - SHIELDMUIR NORTH JN",HLJ4,TRUE,
QL,STN,53.011,239,53.087,"STRANRAER HBR JN - STRANRAER  TOWN",HLJ4,TRUE,
QL,STR1,40.1078,240,61.132,"AYR - STRANRAER (AYR STATION - COM GIRVAN)",HLJ4,TRUE,
QL,STR2,0,241,30.132,"AYR - STRANRAER (COM GIRVAN - COM FORMER CHALLOCH JN)",HLJ4,TRUE,
QL,STR3,46.1178,242,53.011,"AYR - STRANRAER (FORMER CHALLOCH JN - ELR CHANGE 53M110Y)",HLJ4,TRUE,
QL,STR4,53.011,243,54.0123,"AYR - STRANRAER  (ELR CHANGE 53M 110Y - STRANRAER STATION)",HLJ4,TRUE,
QL,SUB1,3.0696,244,4,"PORTOBELLO JN - HAYMARKET CENT JN (PORTOBELLO JN - MILEAGE CHANGE)",HLJ3,TRUE,
QL,SUB2,0.0291,245,6.1518,"PORTOBELLO JN - HAYMARKET CENT JN (HAYMARKET CENT JN - MILEAGE CHANGE)",HLJ3,TRUE,
QL,SYE,8.0946,246,9.0572,"COATBRIDGE SUNNYSIDE JN - WHIFFLET SOUTH JN.",HLJ5,TRUE,
QL,SYE,9.0572,247,9.144,"COATBRIDGE SUNNYSIDE JN - WHIFFLET SOUTH JN.",HLJ5,TRUE,
QL,TNW,-0.0218,248,0.154,"THORNTON NORTH JN - THORNTON WEST JN",HLJ3,TRUE,
QL,TSO,0,181,6.11,"GEORGEMAS JN - THURSO STN",HLJ2,TRUE,
QL,TSS,0.0088,182,0.088,"MUIRHOUSE CENTRAL JCN TO TERMINUS JCN",HLJ5,TRUE,
