"THE SUITABILITY OF THE EDGE PROTECTION ON THIS STRUCTURE CANNOT BE RELIED UPON TO PREVENT A FALL FROM HEIGHT. UNASSISTED WARNING SSOW WORKING IS PROHIBITED, ATWS/LOWS MAY BE USED ONLY IF THE STRUCTURE IS LESS THAN 30 METRES LONG AND A MINIMUM 25 SECOND WARNING TIME IS BEING USED. ONLY ACTIVITIES THAT CAN BE CARRIED OUT WHILST REMAINING WITHIN THE 4 FOOT ARE ALLOWED TO BE UNDERTAKEN ON THIS STRUCTURE, UNLESS SUITABLE CONTROL MEASURES TO PREVENT FALLS FROM HEIGHT ARE APPROVED AND RECORDED BY AN ENGINEER AND IMPLEMENTED ON SITE.",10567859
"THE SUITABILITY OF THE EDGE PROTECTION ON THIS STRUCTURE CANNOT BE RELIED UPON TO PREVENT A FALL FROM HEIGHT. UNASSISTED WARNING SSOW WORKING IS PROHIBITED, ATWS/LOWS MAY BE USED ONLY IF THE STRUCTURE IS LESS THAN 30 METRES LONG AND A MINIMUM 25 SECOND WARNING TIME IS BEING USED. ONLY ACTIVITIES THAT CAN BE CARRIED OUT WHILST REMAINING WITHIN THE 4 FOOT ARE ALLOWED TO BE UNDERTAKEN ON THIS STRUCTURE, UNLESS SUITABLE CONTROL MEASURES TO PREVENT FALLS FROM HEIGHT ARE APPROVED AND RECORDED BY AN ENGINEER AND IMPLEMENTED ON SITE.",10567867
"3 INCH WATER PIPE UNDER RLY BRIDGE~ ~ Node=C001",10405933
"O/H H/T CABLE NEAR WESTSIDE FARM~ ~ Node=C001",10405935
"U/G H/T CABLE~ ~ Node=C001",10405937
"O/H H/T CABLE & 8 POLES~ ~ Node=C001",10405939
"O/H L/T CABLE & 1 POLE EAST OF HAUGHEAD JCT~ ~ Node=C057",10405859
"48 INCH SEWER ACROSS RLY EAST OF STATION~ ~ Node=C007",10405782
"LEAVE FOR GAS MAIN UNDER RAILWAY~ ~ Node=C007",10405785
"NETHERTON RD-18INCH GAS MAIN BELOW BDGE IN RD/WAY~ ~ Node=C007",10405786
"U/G H/T & L/T CABLES AT MANSE RD~ ~ Node=C007",10405789
"MANSE RD/MARSHALL ST-U/G H/T CABLE SEE 28/8/25~ ~ Node=C007",10405791
"SEWER C/P #1.25~ ~ ~ Node=C005",10405793
"U/G H/T CABLE NEAR BRIDGE NO 3~ ~ Node=C007",10405795
"U/G CABLE AT BRIDGE NO 6~ ~ Node=C007",10405797
"U/G H/T CABLE~ ~ Node=C007",10405799
"SEWER NR PATHER WEIGHS SIDING~ ~ Node=C007",10405800
"O/H H/T CABLE NEAR CALEDONIAN RD~ ~ Node=C007",10405802
"80mm.GAS MAIN~ ~ Node=C005",10405804
"MAULDSLIE - 200MM DIA WATER MAIN~ ~ Node=C005",10405806
"2 WIRES UNDER RLY",10404591
"18 INCH SEWER",10404593
"OVERHEAD ELECTRIC CABLE EAST OF BONNYSIDE FARM",10404595
"U/G TELEPHONE CABLE ALONG ROAD UNDER 3 RLY BRIDGES",10404605
"CABLE UNDER RLY BRIDGE",10404469
"12 INCH GAS MAIN UNDER RLY",10404471
"9 INCH GAS MAIN BELOW RLY",10404473
"CABLE IN ROAD BRIDGE OVER RLY~ ~ ~ Node=W026",10404475
"6 INCH NITROGEN PIPELINE~ ~ ~ Node=W026",10404477
"U/G H/T CABLE~ ~ ~ Node=W026",10404479
"2 SEWERS ACROSS RLY~ ~ ~ Node=W026",10404481
"SERVITUDE FOR 12 INCH DIA GAS MAIN",10404483
"U/G EH/T CABLE IN ROAD UNDER BRIDGE NO 150~ ~ ~ Node=SW004",10403430
"9 & 12 INCH SEWERS & CONSTRUCT 6 MANHOLES~ ~ ~ Node=SW004",10403433
"15 INCH SEWER~ ~ ~ Node=SW004",10403435
"U/G L/T CABLE~ ~ ~ Node=SW003",10403437
"WATER MAIN AT OVERBRIDGE NO157~ ~ ~ Node=SW003",10403439
"U/G L/T CABLE ACROSS & ALONG RLY~ ~ ~ Node=SW005",10403441
"U/G & O/H L/T CABK=LES 3 POLES & 2 STAYS~ ~ ~ Node=SW041",10403442
"U/G H/T CABLE~ ~ Node=SW041",10403445
"U/G CABLE~ ~ ~ Node=SW004",10403447
"U/G L/V CABLE & 2 STAYS~ ~ ~ Node=SW005",10403449
"TO LAY WATER MAIN UNDER BDGE NO 140~ ~ ~ Node=SW041",10403451
"U/G CABLE SEE 98/27/2 TO 98/33/4~ ~ ~ Node=SW005",10403453
"U/G L/T CABLE 8 STAYS & 1 STRUT",10404302
"WATER PIPE",10404304
"U/G L/V CABLE",10404306
"U/G H/T CABLE ACROSS RAILWAY",10404308
"O/H AND U/G CABLE AT CONNEL",10404310
"2 O/H LINES 1 U/G CABLE 1 POLE 2 STAYS 54/6/4",10404311
"DRAIN C/P #20",10404314
"PRIV OF DRAINAGE PIPE & WATER PIPE",10404316
"THE SUITABILITY OF THE EDGE PROTECTION ON THIS STRUCTURE CANNOT BE RELIED UPON TO PREVENT A FALL FROM HEIGHT. UNASSISTED WARNING SSOW WORKING IS PROHIBITED, ATWS/LOWS MAY BE USED ONLY IF THE STRUCTURE IS LESS THAN 30 METRES LONG AND A MINIMUM 25 SECOND WARNING TIME IS BEING USED. ONLY ACTIVITIES THAT CAN BE CARRIED OUT WHILST REMAINING WITHIN THE 4 FOOT ARE ALLOWED TO BE UNDERTAKEN ON THIS STRUCTURE, UNLESS SUITABLE CONTROL MEASURES TO PREVENT FALLS FROM HEIGHT ARE APPROVED AND RECORDED BY AN ENGINEER AND IMPLEMENTED ON SITE.",10567874
"U/G H/T CABLE~ ~ Node=C005",10405808
"O/H L/T CABLE 1 STAY & 2 POLES~ ~ Node=C005",10405810
"U/G EH/T CABLE AT ACCESS RD SEE 16/27/4~ ~ Node=C005",10405812
"ELEC CABLE IN ROAD OVER BRIDGE~ ~ Node=C005",10405814
"WATER PIPE C/P #20~ ~ Node=C005",10405816
"O/H L/T LINE ACROSS RAILWAY~ ~ Node=C005",10405817
"24 INCH SEWER IN ROAD UNDER BRIDGE~ ~ Node=C005",10405819
"24 INCH SEWER UNDER RLY C/P #5~ ~ Node=C005",10405822
"O/H H/T CABLE~ ~ Node=C005",10405824
"MAULDSLIE RD 0/B 459 HV OH ELECTRICITY CABLE~ ~ Node=C005",10405825
"18 INCH SEWER",10404554
"U/G CABLE ALSO 45/52/9 53/9 54/34",10404556
"O/H H/T CABLE ACROSS RAILWAY",10404566
"O/H L/T CABLE ACROSS RAILWAY",10404569
"O/H H/T CABLE",10404571
"CABLE BETWEEN SWITCH HOUSE & MENTAL HOSPITAL",10404573
"CABLE IN FOOTPATH ON SOUTH EAST SIDE OF BRIDGE",10404575
"WATER MAIN ACROSS CBL & UNDER VIADUCT - 26/6/5~ ~ Node=C061",10405469
"U/G CABLE IN ROADWAY UNDER RLY BDGE~ ~ ~ Node=C061",10405470
"FIBRE OPTIC CABLE IN ROADWAY THROUGH U/B 22~ ~ Node=C061",10405473
"DISCHARGE SEWAGE INTO BOARDS DRAIN C/P #0.50~ ~ ~ Node=C061",10405474
"18 INCH SEWER C/P #10~ ~ Node=C061",10405477
"CULVERT TO CARRY DRAINAGE FROM NAVAL DEPOT~ ~ ~ Node=C061",10405479
"U/G H/T CABLES~ ~ ~ Node=C061",10405482
"6 CABLES SEE 28/1/1~ ~ Node=C061",10405484
"6 INCH GAS MAIN OVER 2 BRIDGES~ ~ ~ Node=C061",10405485
"O/H H/T CABLES 2 POLES 10 STAYS~ ~ Node=C061",10405488
"U/G CABLE~ ~ Node=C060",10405490
"U/G 2 H/T & 2 COMPOSITE CABLES~ ~ ~ Node=C060",10405491
"FIBRE OPTIC CABLE IN ROADWAY THROUGH O/B 1~ ~ ~ Node=C060",10405493
"4 H/T CABLES AT LOANHEAD RD LEVEL XING~ ~ Node=C060",10405496
"12 INCH SEWER PIPE C/P #0.50~ ~ Node=C060",10405498
"8 INCH GAS MAIN AT STATION RD LEVEL XING~ ~ Node=C060",10405500
"DRAINAGE PIPE - C/P #20",10404318
"O/H CABLE ACROSS RLY",10404320
"CABLE IN ROADWAY THROUGH U/B43~ ~ Node=N014",10404183
"35 YARDS PIPELINE~ ~ ~ Node=N014",10404185
"U/B 40 FIBRE OPTIC CABLE~ ~ Node=N014",10404187
"GAS PIPE ATTACHED TO RLY BRIDGE TAY ST C/P #5.25~ ~ Node=N014",10404189
"24 INCH SEWER AT FRIARTON~ ~ Node=N013",10404191
"U/G H/V CABLE ACROSS RLY",10404193
"HILTON JCT - WAYLEAVE FOR L V U/G CABLE",10404195
"FIBRE OPTIC CABLE WITHIN ROADWAY O/B 96 FRIARTON RD",10404197
"U/G H/T & L/T CABLES AT LEVEL XING",10404199
"U/G + L/T CABLE ALSO 60/36/28",10404201
"SERVITUDE FOR 250mm.DIA.GAS MAIN",10404203
"30 INCH SEWER C/P #10.50",10404204
"LOW VOLTAGE U/G CABLE E/W/A/GC/1479~ ~ ~ Node=SW040",10403166
"CONNECTION TO CESS DRAIN WALLACETOWN SCHOOL~ ~ ~ Node=SW023A",10403168
"SEWER PIPE ACROSS RLY C/P #2.50~ ~ ~ Node=SW023A",10403170
"U/G H/T CABLE TO SERVE FIRE STATION~ ~ ~ Node=SW023A",10403172
"SEWER~ ~ ~ Node=SW023A",10403174
"2 U/G CABLES UNDER RLY SEE 105/3/12~ ~ Node=SW011B",10403176
"12 INCH GAS MAIN UNDER RLY~ ~ ~ Node=SW011B",10403178
"2 U/G H/T CABLES SEE 105/4/7~ ~ ~ Node=SW011B",10403180
"TO LAY WATER MAIN UNDER RLY~ ~ ~ Node=SW011B",10403182
"O/H H/T CABLE ACROSS RAILWAY~ ~ Node=N024",10404002
"SEWER & WATER PIPES OB 281 & UB 282~ ~ ~ Node=N024",10404003
"O/H H/T CABLE ACROSS RAILWAY.~ ~ ~ Node=N024",10404005
"9 INCH C I SEWER UNDER RLY~ ~ ~ Node=N024",10404007
"U/G & O/H L/T CABLES 3 POLES 2 STAYS ALSO 62/18/10~ ~ ~ Node=N003",10404009
"6 INCH WATER MAIN IN BRIDGE~ ~ ~ Node=N003",10404011
"2 CABLES IN RD UNDER RLY - SEE 179/39/6~ ~ ~ Node=N023",10404013
"Various services including S&T, BT and Scottish Power cables, sewers and Transco and water pipes. See reference SH000319 and 321 and drawings 53143/02/A, B and 06/E.",10433547
"Scottish Power underground electric cable to point heater. Cable routed from Montgomery Street along platform to cabinet.~ See Hazard Notification file ICM\AIM\250\01 and drawing 3971405.~ Node = SW02",10433560
"North of Scotland Water Authority 150mm diameter sewer across track.",10433562
"Scottish Power low voltage cable across overbridge.~ See Hazard Notification file ICM\AIM\250\01.~ Node = C001",10433564
"Various buried services including S&T and power cables. 450mm pipe between tracks. 300mm pipe across tracks and parallel to tracks.~ See reference SH000284 and drawings AD1391/381/01/001,2,D and E.~ Node = W014",10433566
"Various services including Scottish Power cables, cable ducts, sewer and 100mm UPVC pipe in area of feeder station and track.~ See reference SH000295 and drawings VGLW/97/85, 91D and AD6727/001, 5, 6, and 7.~ Node = SW03",10433568
"4 INCH WATER PIPE~ ~ Node=C059",10405502
"U/G H/T CABLE IN BRIDGE NO 52~ ~ Node=C059",10405504
"U/G L/T CABLE TO FERMAC METALS~ ~ Node=C079",10405506
"U/G H/T CABLE~ ~ Node=C079",10405508
"U/G H/T & PILOT CABLES~ ~ ~ Node=C077",10405510
"U/G H/T & PILOT CABLES~ ~ >~ Node=C078",10405511
"U/G L/T CABLE~ ~ Node=C058",10405515
"9 INCH GAS MAIN IN ROAD~ ~ Node=C058",10405516
"U/G L/T CABLE IN ROADWAY OF BRIDGE NO 57~ ~ Node=C058",10405518
"U/G H/T & L/T CABLES~ ~ Node=C058",10405520
"WATERPIPE AT 64 MILES 49 CHAINS C/P #2.50",10404282
"PERM TO LAY L V U/G CABLE",10404292
"2 INCH WATER PIPE C/P #2.50",10404294
"PRIVILEGE FOR HT O/H LINE ACROSS RAILWAY",10404295
"O/H L/T LINE ACROSS RAILWAY",10404298
"L/T CABLE",10404300
"U/G L/T CABLE TO SUPPLY SIGNAL BOX~ ~ Node=C073",10405187
"U/G H/T CABLE EAST OF BRIDGE NO 5~ ~ Node=C073",10405189
"U/G L/T CABLE~ ~ Node=C056",10405191
"1 H/T & 1 COMP. CABLE AT BRIDGE 53~ ~ Node=C056",10405192
"ST 9 IN GAS PIPE OVER BGE NO51~ ~ Node=C057",10405194
"3 U/G CABLES OVER BRIDGE~ ~ Node=C057",10405196
"DUKE ST - 18 INCH SEWER~ ~ Node=C057",10405198
"FIBRE OPTIC CABLE~ ~ Node=C057",10405200
"FIBRE OPTIC CABLE IN ROADWAY THROUGH O/ 46~ ~ Node=C057",10405202
"WAYLEAVE DRAIN CONNECTION C/P #0.50~ ~ Node=C056",10405204
"WELLHALL RD/ UNION ST H/T CABLES ACROSS BDG~ ~ Node=C056",10405206
"U/G CABLE IN CLYDESDALE ST~ ~ Node=C056",10405208
"WELLHALL RD - U/G L/T CABLE IN BRIDGE NO 58~ ~ Node=C056",10405210
"CABLE IN BRIDGE~ ~ Node=C056",10405213
"CABLES SEE 14/27 & 170/22/3~ ~ ~ Node=C056",10405214
"CABLE IN ROADWAY OVER RLY BRIDGE~ ~ Node=C056",10405216
"SEWER CONNECTION~ ~ ~ Node=C056",10405219
"2 H/T & 2 COMPOSITE CABLES IN BRIDGE~ ~ Node=C056",10405221
"BURNBANK - 6 INCH GAS MAIN~ ~ Node=C056",10405223
"WHITEHILL RD 12 INCH GAS MAIN~ ~ Node=C056",10405225
"TO LAY WATER PIPE THROUGH CULVERT C/P #2.50~ ~ ~ Node=N023",10404015
"LAY ELECTRIC CABLE THROUGH CULVERT C/P #2.50~ ~ ~ Node=N023",10404017
"O/H H/T LINE ACROSS RLY~ ~ ~ Node=N024",10404026
"O/H & U/G H/T CABLE ACROSS RLY & 1 POLE~ ~ ~ Node=N003",10404028
"12 INCH PIPE IN BRIDGE NO 299~ ~ ~ Node=N024",10403963
"6 INCH SEWER & MAKE DRAINAGE CONNECTION~ ~ ~ Node=N025",10403895
"BADENTOY DRAINAGE SCHEME.~ ~ ~ Node=N025",10403897
"O/H H/T CABLE ACROSS RLY 1 POLE & 1 STAY~ ~ ~ Node=N025",10403899
"O/H L/T CABLE~ ~ ~ Node=N025",10403901
"U/G & O/H L/T CABLES 4 POLES 3 STAYS ALSO 77/13/5~ ~ ~ Node=N025",10403902
"11KV CABLE~ ~ ~ Node=N025",10403906
"U/G L/T CABLE ACROSS RLY~ ~ ~ Node=N025",10403907
"O/H L/T CABLE 4 POLES & 1 STAY~ ~ ~ Node=N025",10403909
"12 INCH SEWER C/P #10~ ~ ~ Node=N025",10403912
"U/G H/T CABLE ALONG & ACROSS RLY SEE 112/16/3",10402892
"U/G L/T CABLE TO SUPPLY RELAY SIGNAL",10402894
"FIBRE OPTIC CABLE",10402896
"U/G EH/T & COMP CABLES ALONG RLY",10402897
"U/G CABLE ALONG & ACROSS RLY SEE 112/17/17",10402900
"L/T CABLE BELOW RLY BRIDGE",10402902
"2 CABLES UNDER RLY",10402904
"12 INCH SEWER PIPE UNDER RLY C/P #2.50",10402906
"O/H H/T CABLE~ ~ ~ Node=SW002A",10403722
"H/V O/H LINE~ ~ ~ Node=SW002A",10403724
"PRIV OF 1 POLE & 3 STAYS~ ~ ~ Node=SW002A",10403726
"O/H H/T CABLE~ ~ ~ Node=SW002A",10403728
"O/H H/T CABLE~ ~ ~ Node=SW002A",10403730
"FM WATER PIPE UNDER BG 281 SEE EASEMENT NOTE~ ~ ~ Node=SW002A",10403732
"SEPTIC TANK DRAINED TO RLY DRAIN 83/16/2~ ~ ~ Node=SW002B",10403734
"2 INCH WATER PIPE C/P #15~ ~ ~ Node=SW002B",10403736
"The UTX cross the track perpendicular to track centreline. All ducts to be 150mm Internal diameter fireclay duct, or approved red plastic duct 12-24>. Duct seals to be included in accordance with with NR/SP/CIV/044.*UTX to comprise of 2 x 150 I.D. and 1 x 50 I.D. ducts with concrete surround and 1 x BT Cables >. Ducts installed at a minimum depth of 900mm below underside of sleeper level, and a minimum depth of 750mm below existing road carageway level, to top of duct surround. This may be increased if necessary to avoid track drainage,",10575129
"THE SUITABILITY OF THE EDGE PROTECTION ON THIS STRUCTURE CANNOT BE RELIED UPON TO PREVENT A FALL FROM HEIGHT. UNASSISTED WARNING SSOW WORKING IS PROHIBITED, ATWS/LOWS MAY BE USED ONLY IF THE STRUCTURE IS LESS THAN 30 METRES LONG AND A MINIMUM 25 SECOND WARNING TIME IS BEING USED. ONLY ACTIVITIES THAT CAN BE CARRIED OUT WHILST REMAINING WITHIN THE 4 FOOT ARE ALLOWED TO BE UNDERTAKEN ON THIS STRUCTURE, UNLESS SUITABLE CONTROL MEASURES TO PREVENT FALLS FROM HEIGHT ARE APPROVED AND RECORDED BY AN ENGINEER AND IMPLEMENTED ON SITE.",10567877
"NEW SERVICE CABLE UNDERGROUND~ ~ Node=C056",10405227
"180mm.DIA.GAS MAIN~ ~ Node=W007",10405229
"LAY CABLES IN FOOTPATH OVER BDGE~ ~ Node=W007",10405231
"O/H H/T CABLE~ ~ Node=C056",10405233
"U/G H/T CABLE~ ~ ~ Node=C056",10405235
"LAY SEWER UNDER HAMILTON BRANCH~ ~ Node=C056",10405237
"U/G L/V CABLE UNDER RLY~ ~ ~ Node=C056",10405239
"FOR 8 INCH METHANE PIPE~ ~ ~ Node=W007",10405241
"FIBRE OPTIC CABLE WITHIN ROADWAY THROUGH O/B 74~ ~ Node=W007",10405243
"U/G L/T CABLE IN BRIDGE OVER RLY~ ~ Node=W007",10405245
"30 INCH OUTFALL SEWER~ ~ Node=W007",10405247
"2 INCH WATER PIPE SOUTH OF STATION C/P #1.25~ ~ ~ Node=N024",10403992
"HILLSIDE 11V O/H LINE NSHEB~ ~ ~ Node=N024",10403995
"6 INCH SEWER IN ROADWAY AT STATION~ ~ ~ Node=N024",10403996
"4 INCH WATER PIPE IN UNDERBRIDGE NO 275~ ~ ~ Node=N024",10403999
"U/G L/T CABLE UNDER RLY~ ~ ~ Node=SW027B",10404908
"U/G L/T CABLE AT BRIDGE NO 42~ ~ ~ Node=SW027B",10404910
"U/G L/T CABLE 1 H POLE & 2 STAYS~ ~ ~ Node=SW027B",10404912
"SEWER ACROSS RLY~ ~ ~ Node=SW027B",10404914
"LAY DRAIN PIPE UNDER CARNEGIE XING C/P #1.25~ ~ ~ Node=SW027B",10404915
"LAY DRAIN AT CARNEGIE PARK C/P #0.50~ ~ ~ Node=SW027B",10404917
"U/G L/T CABLE UNDER RLY~ ~ ~ Node=SW027B",10404920
"U/G H/V CABLE & PILOT CABLE~ ~ ~ Node=SW027B",10404922
"W. PIPE ACROSS RLY NR SIGNAL C/P #2.50~ ~ ~ Node=SW027B",10404924
"2 CABLES IN BRIDGE AT BALFOUR ST~ ~ ~ Node=SW028",10404926
"WATER PIPE C/P #0.50~ ~ ~ Node=SW027B",10404928
"2 CABLES~ ~ ~ Node=SW027B",10404930
"FIBRE OPTIC CABLE~ ~ ~ Node=SW027B",10404932
"30 INCH SEWER UNDER RLY BRIDGE~ ~ ~ Node=SW027B",10404934
"ELEC CABLE~ ~ ~ Node=SW027B",10404936
"4 INCH C I WATER PIPE C/P #2.50~ ~ ~ Node=SW028",10404938
"U/G L/T CABLE UNDER & OVER RLY BDGE~ ~ 0.1282-0.1296>~ Node=SW030",10404939
"CLEAT L/V CABLE TO BRIDGE~ ~ ~ Node=SW028",10404942
"O/H H/T CABLE~ ~ ~ Node=SW002B",10403738
"CONNECT WATER SUPPLY & SEPTIC TANK C/P #20~ ~ ~ Node=SW002B",10403740
"O/H H/T CABLE~ ~ ~ Node=SW002B",10403742
"2 INCH WATER PIPE C/P #15~ ~ ~ Node=SW002A",10403751
"WATER PIPE ALONG BDGE C/P #2.50~ ~ ~ Node=SW002B",10403753
"WATER MAIN ALSO 83/9/15 83/10/5 83/14/5~ ~ ~ Node=SW002B",10403755
"3/4 INCH WATER PIPE C/P #10~ ~ ~ Node=SW026B",10403686
"18 INCH SEWER~ ~ Node=SW024",10403620
"U/G H/T CABLE~ ~ ~ Node=SW024",10403622
"ERECT O/H CABLE 2 POL 1 STAY TO SUPPLY STN HSE~ ~ ~ Node=SW026A",10403624
"O/H H/T CABLE ACROSS RAILWAY~ ~ ~ Node=SW026A",10403626
"1 POLE & 1 STAY IN GARDEN OF STN HOUSE~ ~ ~ Node=SW026A",10403628
"ATTACH BRACKET & 2 WIRES TO CHIMNEY OF STN HOUSE~ ~ Node=SW026A",10403630
"4 O/H LINES ACROSS RAILWAY SEE 59/1 61/1~ ~ ~ Node=SW026A",10403632
"WATER PIPE UNDER RAILWAY C/P # 10~ ~ ~ Node=SW026A",10403634
"WATER SUPPLY TO CHURCH HALL",10402614
"4 INCH DRAIN IN STN ROAD C/P #20",10402616
"H/V & L/V CABLES ACROSS RAILWAY",10402619
"CONNECTION TO WATER SUPPLY CP#500",10402621
"WAYLEAVE PRIV OF WATER SUPPLY TO 17 HOUSES",10402623
"INSTITUTE WATER FROM BRDS WATER SUP C/P# 200",10402625
"CONNECTION TO BOARDS WATER SUPPLY",10402627
"O/H H/T CABLE ALSO 190/14/6 190/15/8",10400117
"O/H H/T CABLE + 5 POLES",10400120
"O/H H/T CABLE",10400122
"U/G H/T CABLE",10400124
