"From the up side station exit, turn left into Station Road. Proceed to Farncombe Street, cross road and enter via wicket gate locked by carriage key. The relay room is just past the signal box. Carriage key required",110071558
"1.75 miles south. Country end. Shawford Station. From Otterbourne Village take Kiln Lane. opposite church., to bridge, gate on right, park under bridge on right, hut on up side.",110071683
"From Allaway Avenue, turn down Marsden Road between shops to car park, access over footbridge on right hand side. Substation on up side.",110071688
"Elect. Line over Rly",110076253
"Elect. Cable across Rly",110076257
"Proposed Sewer Info on underground/overhead services <gas, water, electricity> has not been validated.",110076305
"Elect. Line under Rly",110076356
"Sewer Info on underground/overhead services <gas, water, electricity> has not been validated.",110076362
"D.C.TRACTION CABLES FROM BERRYLANDS S/S - 3RD RAIL; Crosses UP FAST/SLOW, NOT DOWN.2 ACTUAL XNGS, i.e. 2 SETS OF 5 CABLES IN KANAFLEX TUBES.Info on underground/overhead services not validated.",110072649
"FEEDER 406 + 48 CORE PILOT CABLE.Crosses DN LOCAL SURBITON - BERRYLANDS.BERRYLANDS S/S - HAMPTON COURT JN S/S.4 x 5"" DUCTS. CHART 1W/SHT 56.Info on underground/overhead services not validated.",110072651
"FEEDER 416 + 28 CORE PILOT CABLE.HOWARD TROUGHING.Crosses UP/DN TEDDINGTON/FULWELL LINES.NOTE THIS IS SITE OF AN OLD XNG, NOW A FOOTBRIDGE OVER SOMERSET RD.1W/SHT 71.Info not validated.",110072656
"FEEDER 418+28 CORE PILOT CABLE.Crosses UP/DN LINES BETWEEN STRAWBERRY HILL JN & FULWELL JN.XNG @ 12m 697y,BURIED FROM FULLWELL TP HUT.TWICKENHAM S/S - HAMPTON S/S.CHART 1W/SHT75.Info not validated.",110072657
"FEEDERS 416,417+ 28 CORE PILOT CABLE.XNG IS AT 16m 1322yds L/E SUNBURY STN;Crosses SIDING ADJ UP LINE BY UP L/E PLATFORM RAMP. CHART 1W/SHT86.Info not validated.",110072661
"LANDFILL GAS. This stretch of railway has been identified as being at risk from the migration of landfill gasses. Appropriate precautions should be taken. For further information please contact nationalminingengineer@networkrail.co.uk",70100408
"Via station footbridge to the Country end of Up platform towards Signal Box, through gate in fence, turn right along roadway and yard to berthing point over the London end of the station. Vehicular access available.",110071931
"Access from Up platform. Walk along Up line cess to the ground frame.",110071934
"1.5 miles. Country end. Wareham station. From station turn right to roundabout, take third exit A352 to next roundabout. Third exit to Wool, turn left between hotel and railway bridge. Gate by bridge. Substation in junction.",110071935
"2.5 miles west. Country end. Basingstoke Station. From Basingstoke head for Andover. At railway bridge on B3400. Worting Road. turn left under bridge. Gate in fence on left. Substation past houses on up side.",110071938
"Via B3400, turn into private access road to Railway Cottages, then through track side access gate, turn right and along Up slow cess to accommodation located just beyond Relay Room. Road access to Railway Cottages only.",110071939
"Located 1 mile SW of Farnham Station. Up side. R From Farnham Station follow A31 to Bentley, at first roundabout turn left, go. under bridge, take first left, Substation opposite Bricklayers Public House. F Farnham Station Walkway; Up side. P Rail only.",110071941
"From Station Car Park by roadway to opposite Ground Frame then cross branch and siding by foot crossing to Ground Frame.",110071945
"From Station Entrance via overbridge and along Island platform. When Station Closed via gate on Up side over foot crossing to Signal Box.",110071947
"Water Pipe Info on underground/overhead services <gas, water, electricity> has not been validated.",110081146
"There are a number of locations in the multiple track area upon the Eastleigh area where sidings are not 10ft from the nearest running line. Special care is required in those areas, particularly if stock is stabled on the siding.",110070182
"Climbing bank to get to loc - Special Care.",110070211
"COSS or IWA may not work alone. Lookout protection should be used.",110070225
"Sharp curve, sighting distance. Distant Lookout & Lookout or possession.",110070230
"There are a number of locations in the multiple track areas where sidings are not 10 feet from the nearest running lines. Special care is required in these areas, particularly if stock is stabled on the siding.",110070866
"Via station footbridge on Up side and along public footpath leading to Vine Road, thence over the loop line level crossing and along path to lobby situated at the Country end of the station. Vehicular Access Available.",110072258
"Via station subway to Up bay platform, thence via foot crossing across Up and Down Reading lines. From Up side Staff car park - via foot crossing across Up branch sidings and Up and Down Reading lines.",110072261
"5 miles SW. Country end. Basingstoke. From A30 follow country road towards Oakley Village. Go under railway bridge and park on left by railway gate. Walk country end to hut on up side.",110071681
"From Wimbledon Park station via station exit, then turn right, proceed by road to Wimbledon Traincare Depot through gates, follow path to right under arch and along pathway to lobby situated on the left. Vehicular access in Traincare Depot.",110072402
"Via footpath alongside Sidings to threshold of maintenance depot building, cross to No 6 Siding. Turn left and alongside Depot buildings to the London end, then across No s 1 to 6 Sidings at foot crossing, then via walkway to Shunter s Cabin.",110072407
"Via Main Depot exit, cross to the opposite side of Durnsford Road by the Pelican crossing and up Arthur Road. Cross to the opposite side by the Pedestrian crossing, past Wimbledon Park Station entrance and turn left into Home Park Road, continue along Str",110072410
"London Tolworth Kingston Rd.Location of document: Box 0114. Distributed to: Datavault. Report number: FD 276/1. Property ID: S. Writen by Landmark Inf GrpTitle: Envirocheck Contamland Report",70101098
"London Tolworth Kingston Rd.Location of document: Box 0118. Distributed to: Datavault. Report number: FD 276/2. Property ID: S. Writen by D & MTitle: Factual Contamland Report",70101101
"London Tolworth Kingston Rd.Location of document: Box 0114. Distributed to: Datavault. Report number: FD 276/1. Property ID: S. Writen by Landmark Inf GrpTitle: Envirocheck Contamland Report",70101102
"London end of station by crossing. From A272 turn into station car park. Substation at back of up platform.",110071690
"Located 2 miles west of Brookwood Stn. R Gate.37. at Stoney Castle Cavalry Camp, on the B3012, sub in junction. F Up cess from Brookwood Stn. long. walk. P Rail. 37 key required",110071693
"Substation at London end of platform. Park outside station, substation on up side. When closed key at Bournemouth Station.",110071696
"From Oxshott station follow the approach road to the main road. A244. Turn right and then take the second right into Steels Lane. Follow this road for 1000 yards then turn right into Blundel Lane and walk along right hand side. You will come to Irene Roa",110071697
"1 mile west. Fareham. side Porchester Station. From A27 turn into The Thicket. Take track to bridge, gate on right hand side of substation on up side.",110071705
"0.25 miles. London end. of station. From Portsmouth & Southsea station take Station Street past D.I.Y. store and turn right into Durham Street. Follow road and take first right, then right through gates to signal box. T.P.Hut on up side under footbridge.",110071707
"Via station concourse to platform 3, through gate and under high level lines, through gate to carriage sidings.",110071713
"Along Platform 4, via walkway to Car Park thence by roadway to steps leading to Panel Box.",110071716
"300 yards SW. country end. of Stn. On Queenstown Road, Cul-de-sac on South side of bridge. Walk under bridge through iron gate on left. Substation on downside SW lines. Security key required. Keys supplied by Clapham P/Way.",110071718
"Right at station entrance. Along Queenstown Road past traffic lights to roundabout. Follow along Queenstown Road West past Davis, Turner and Co. to Battersea Wharf entrance. immediately before Chelsea Bridge., down slope and turn right at the bottom to Ba",110071719
"LANDFILL GAS. This stretch of railway has been identified as being at risk from the migration of landfill gasses. Appropriate precautions should be taken. For further information please contact nationalminingengineer@networkrail.co.uk",70100423
"LANDFILL GAS. This stretch of railway has been identified as being at risk from the migration of landfill gasses. Appropriate precautions should be taken. For further information please contact nationalminingengineer@networkrail.co.uk",70100427
"LANDFILL GAS. This stretch of railway has been identified as being at risk from the migration of landfill gasses. Appropriate precautions should be taken. For further information please contact nationalminingengineer@networkrail.co.uk",70100537
"300mm DIA DRAIN SIDE OF LINE DOWNSIDE Info on underground/overhead services <gas, water, electricity> has not been validated.",110081164
"16"" gas main.52.71 to 53.03.S1091.Info on underground/overhead services <gas, water, electricity> has not been validated.",110076497
"Proposed U/G Cables",110076513
"Laying Down Water Pipe Info on underground/overhead services <gas, water, electricity> has not been validated.",110076551
"Gas main Info on underground/overhead services <gas, water, electricity> has not been validated.",110076590
"Cable A24",110077975
"Lighting of various arches",110077976
"Cable under Whitgift Street",110077979
"Elect Cable under Property",110077982
"Drainage Info on underground/overhead services <gas, water, electricity> has not been validated.",110078019
"Feltham Engineering Tip Site.Location of document: 8 & 33. Distributed to: Datavault. Report number: ET 177/1. Property ID: S. Writen by Acer vol.3 detailed deskTitle: Desk study<3> Contamland Report",70101104
"Feltham Engineering Tip Site.Location of document: 8 & 33. Distributed to: Datavault. Report number: ET 177/1. Property ID: S. Writen by Acer vol.3 detailed deskTitle: Desk study<3> Contamland Report",70101106
"Eastleigh Engineers Depot.Location of document: Box 33. Distributed to: Datavault. Report number: ED 180/1. Property ID: N. Writen by Acer vol.3 detailed deskTitle: Desk study Contamland Report",70101113
"Eastleigh Engineers Depot.Location of document: Box 33. Distributed to: Datavault. Report number: ED 180/1. Property ID: N. Writen by Acer vol.3 detailed deskTitle: Desk study Contamland Report",70101115
"Elect Cable under railway at station.",110073562
"Maint & Use of Foul Sewer Drain Info on underground/overhead services <gas, water, electricity> has not been validated.",110073563
"Surface WaterDrain Info on underground/overhead services <gas, water, electricity> has not been validated.",110073603
"20"" gas main Info on underground/overhead services <gas, water, electricity> has not been validated.",110073654
"Elect Lines under Approach Roads to station",110073667
"Bridge No.15 - 18"" Gas Main Info on underground/overhead services <gas, water, electricity> has not been validated.",110073670
"6"" sewer in roadway beneath Ralphrides Bridge No 27 Info on underground/overhead services <gas, water, electricity> has not been validated.",110073698
"Water Pipe Info on underground/overhead services <gas, water, electricity> has not been validated.",110073715
"Main Drainage Extension Info on underground/overhead services <gas, water, electricity> has not been validated.",110073721
"Bridge No.20 - Elect Line under railway",110073738
"Sewer - Bridge No.30 Info on underground/overhead services <gas, water, electricity> has not been validated.",110073745
"Cable, sewer and water pipe Info on underground/overhead services <gas, water, electricity> has not been validated.",110073758
"Limited sighting. Distant Lookout & Lookout or possession.",110069869
"Sharp bends, sighting distance and industrial noise. Distant Lookout & Lookout or possession.",110069872
"Signalled for Bi-directional working as defined in CESM part C7.3.",110069917
"Limited Sighting - Main.",110069975
"Limited Sighting - Main.",110069977
"Limited Sighting - Main.",110069979
"Limited Sighting - Main.",110069981
"Limited Sighting - Main.",110069983
"Noise road traffic, sighting distance. Distant Lookout & Lookout or possession.",110069985
"LANDFILL GAS. This stretch of railway has been identified as being at risk from the migration of landfill gasses. Appropriate precautions should be taken. For further information please contact nationalminingengineer@networkrail.co.uk",70100539
"LANDFILL GAS. This stretch of railway has been identified as being at risk from the migration of landfill gasses. Appropriate precautions should be taken. For further information please contact nationalminingengineer@networkrail.co.uk",70100549
"LANDFILL GAS. This stretch of railway has been identified as being at risk from the migration of landfill gasses. Appropriate precautions should be taken. For further information please contact nationalminingengineer@networkrail.co.uk",70100551
"Clapham Junction. Includes most of railway station and part of Falcon Lane Yard. Planning Authority: Wandsworth Borough. Same asset is listed on RDG1, VTB1, WLL line as asset is on both lines",70100693
"Clapham Junction. Includes most of railway station and part of Falcon Lane Yard. Planning Authority: Wandsworth Borough. Same asset is listed on BML1, VTB1, WLL line as asset is on both lines",70100695
"Clapham Junction. Includes sections of line south of station leading towards Wandsworth Common and Earlsfield Stations, respectively. Planning Authority: Wandsworth Borough. Same asset is listed on VTB1,BML1 line as asset is on both lines",70100696
"OVERHEAD POWER LINES",110082047
"OVERHEAD POWER LINES",110082050
"OVERHEAD POWER LINES",110082052
"OVERHEAD POWER LINES",110082054
"OVERHEAD POWER LINES",110082056
"OVERHEAD POWER LINES",110082058
"OVERHEAD POWER LINES",110082060
"OVERHEAD POWER LINES",110082062
"OVERHEAD POWER LINES",110082064
"OVERHEAD POWER LINES",110082066
"OVERHEAD POWER LINES",110082068
"OVERHEAD POWER LINES",110082070
"OVERHEAD POWER LINES",110082072
"OVERHEAD POWER LINES",110082079
"OVERHEAD POWER LINES",110082081
"OVERHEAD POWER LINES",110082083
"OVERHEAD POWER LINES",110082085
"OVERHEAD POWER LINES",110082090
"Water pipe Info on underground/overhead services <gas, water, electricity> has not been validated.",110079120
"Elect Cables, 2 Poles & 2 Stays",110080037
"Electric Cable",110080042
"Pole, Stay & O/H Wires",110080043
"11KV Thrust Bore Cable Info on underground/overhead services <gas, water, electricity> has not been validated.",110078064
"Telephone cable",110078078
"Lighting under Viaduct",110078165
"Lighting of various Streets",110078167
Lighting,110078172
"Elect Cable U/G",110078174
"Revised Route of Cable",110078175
"Cables Attached to Arches 173/188 & Viaduct",110078177
"Relay Cables Info on underground/overhead services <gas, water, electricity> has not been validated.",110078185
"1000mm & Surface Water Sewer Info on underground/overhead services <gas, water, electricity> has not been validated.",110074713
"18"" sewer Info on underground/overhead services <gas, water, electricity> has not been validated.",110074750
"Sewer Info on underground/overhead services <gas, water, electricity> has not been validated.",110074763
"4"" Water Pipe under level crossing Info on underground/overhead services <gas, water, electricity> has not been validated.",110079133
"Elect. Line under Rly",110079167
"Placing O/H Elect Line Crossings",110079168
"18"" Gas Main Info on underground/overhead services <gas, water, electricity> has not been validated.",110079264
"Elect Supply",110079287
"<TPO NO, Godalming.3>. Order confirmed by council on 30.9.74. Planning Authority: Waverley Borough",70100815
"O/H Elect Cable & 2 Poles",110074804
"Elect. Line under Rly",110074808
"U/G Cable in Station Approach",110074809
"12"" Sewer at Station Info on underground/overhead services <gas, water, electricity> has not been validated.",110074811
"Soil, Gas, Water Pipes & ElectCable",110074827
"Elect.Street Lamp Bridge No.99",110074840
"9"", 21"",24"" Trunk Sewers Info on underground/overhead services <gas, water, electricity> has not been validated.",110074843
"15"" oil pipeline in 20"" sleeve.33.49 to 33.74.E452.Info on underground/overhead services <gas, water, electricity> has not been validated.",110074854
"Elect. Line U/G across Rly",110074882
"Water Pipe at Peasmarsh Info on underground/overhead services <gas, water, electricity> has not been validated.",110074888
"9"" cast iron sewer Info on underground/overhead services <gas, water, electricity> has not been validated.",110074902
"S W sewer.83.53 to 83.55.Info on underground/overhead services <gas, water, electricity> has not been validated.",110074937
"150mm PVC sewer Info on underground/overhead services <gas, water, electricity> has not been validated.",110074954
"2 Water Pipes & Catchpits Info on underground/overhead services <gas, water, electricity> has not been validated.",110074971
"Sighting distance. Distant Lookout & Lookout or possession. Loc. 77A - WZ 203 AWS / Loc. 78 - Treadles 52 seconds / Sub Loc. 90 - Res bonds both roads / Loc. 91 - Treadles 37 seconds bonds both roads / Loc. 95 - Res bonds up road.",110069986
"There are a number of locations in the multiple track areas where sidings are not 10 feet from the nearest running lines. Special Care is required in theses areas, particularly if stock is stabled on the siding.",110069991
"Limited Sighting - Northam Junction - PEWEE cable system available for use. Southampton Tunnel - Patrolmen Instrument available for use.",110069994
"Via subway to station exit on platform 1, turn left and left again up stairs to offices situated in station buildings. Vehicular Access Available.",110071347
"Proceed to the London end of platform 1. Follow the cess and the relay room will be found at the end of the private car park on the up side of the track.",110071350
"Via station footbridge to Up side exit, turn right to lobby situated at the London end of the station. Vehicular Access Available.",110071352
"Located 1/2 mile E of Ash Station. Back from Ash Station Guildford Road. R Turn right Harpers Road to railway bridge. F Walk from Ash Station. P Rail only.",110071369
"Wandsworth Town. includes railway bridges over Putney Bridge Road and point Pleasant, SW18. <Wandswoth Town Conservation Area No 25>. Planning Authority: Wandsworth Borough",70100703
"Putney. Includes part of footbridge at Beauchamp Terrace. Also BR land at rear of Dryburgh Road and Clarendon Road, SW1. See also under Barnes. Planning Authority: Wandsworth Borough",70100710
"Trees in Station Approach on upside and Ash at rear of No St Denys. 56 Osborne Road. Order confirmed by council on 15.3.78. Planning Authority: Southampton City. Also on BML1 line",70100283
"LANDFILL GAS. This stretch of railway has been identified as being at risk from the migration of landfill gasses. Appropriate precautions should be taken. For further information please contact nationalminingengineer@networkrail.co.uk",70100858
"LANDFILL GAS. This stretch of railway has been identified as being at risk from the migration of landfill gasses. Appropriate precautions should be taken. For further information please contact nationalminingengineer@networkrail.co.uk",70100860
"Gas Main Info on underground/overhead services <gas, water, electricity> has not been validated.",110080076
"Cable O/G & U/G in U/S Goods Yard",110080103
"Laying Down Water Pipe/Annex to 4899 Info on underground/overhead services <gas, water, electricity> has not been validated.",110080110
"Woodland <beech, oak, ash, yew, birch and elm>, chalk grassland <brome grass, salad burnet, yellow wort and various orchids>, chalk scrub and heathland <star-fruit and other lime loving plants>, form an interrelated mosaic, which support a wide diversity of characteristic plants and animals, of which many are local or rare. Invertebrates include butterflies, moths <straw belle moth>, and rare flies and beetles. Woodland birds breeding within the site include hawfinch, sparrowhawk, nightingale and woodpecker. Bats are also present.",70100287
"Nature Conservation Council SSSI. Prey Heath immediately north of station, both sides of the line. Planning Authority: Woking Borough",70100297
"2.75 miles north. London end. Rowlands Castle Station. From Finchdean follow road for Chalton at Z bend. Park on left. Gate by underbridge. T.P.Hut on up side.",110071447
"Station to substation. Located 1 mile NW Chertsey Stn. Downside. R Turn off A317, down to Roxbury Rd. entrance through gate. 86186. at railway overbridge. F Chertsey Station cess towards Virginia Water. R Rail, Down Road.",110071451
"Supply Water by Meter Info on underground/overhead services <gas, water, electricity> has not been validated.",110079289
"Elect. Line under Rly. Down Line.",110075534
"Supply of Water Info on underground/overhead services <gas, water, electricity> has not been validated.",110075542
"Water Pipe Info on underground/overhead services <gas, water, electricity> has not been validated.",110075559
"Electric cable",110075571
"Drainage Info on underground/overhead services <gas, water, electricity> has not been validated.",110075575
"Sewer Info on underground/overhead services <gas, water, electricity> has not been validated.",110075606
"Elect. Line.O/G & U/G",110080132
"Elect. line",110080135
"Elect Cables at Second Ave.",110080137
"Elect Cables under Rly",110080141
"Water Supply to Stn Info on underground/overhead services <gas, water, electricity> has not been validated.",110080144
"Water Main Info on underground/overhead services <gas, water, electricity> has not been validated.",110080234
"Barnes. Conservation Area No 16. Area adjoins the railway south of the station. Planning Authority: Wandsworth Borough",70100963
"Kew Bridge. Chiswick Conservation Area. Area adjoins the railway between Kew Bridge and Chiswick Stations, and includes part of the Gunnersbury to Richmond line. Planning Authority: Hounslow Borough",70100965
"Surbiton. South of railway east of Surbiton station, BR property not involved. CA adjoins BR land. Planning Authority: Royal Borough of Kingston Upon Thames",70100968
"Effingham Junction. Forest Road, Effingham Junction. No maintenance of the embankment without prior consultation with Surrey County Council's Area Engineer, under the Town and Country Planning Act. Planning Authority: Surrey County Council",70100970
". Area adjoins the railway east of the station and includes the banks of the River Lodden in the Boards ownership. Planning Authority: Basingstoke & Deane Borough",70100974
"Water Main Info on underground/overhead services <gas, water, electricity> has not been validated.",110075919
"U/G Water Pipe -Bridge Info on underground/overhead services <gas, water, electricity> has not been validated.",110075935
"200 yards SW. Country end. of Stn. at end of Station car park. R. From B378 take Woodthorpe Road and right into Station Approach. Car park at end of road on left. T.P. Hut on down side.",110071374
"0.75 miles north east of Ashtead. From A24 and Craddocks Avenue 300 yards along public footpath. Substation on down side.",110071376
"Located between Bagshot Station and substation. Ascot end of up platform. Access via double gate in car park. Vehicular access available. R As above. F As above. P Road and Rail. siding from up road.",110071378
"0.75 miles east London end Basingstoke Station. From station follow footpath by Queens Head public house along side the track. Gate from footpath, substation on down side.",110071383
"Street Lighting",110077475
"Lighting Lamps & Cables",110077476
"Grant for Electricity Cable Duct",110077515
"Storm Water Pipe Info on underground/overhead services <gas, water, electricity> has not been validated.",110077521
"400mm water main Info on underground/overhead services <gas, water, electricity> has not been validated.",110077564
"Elect. Line U/G at Station Approach",110077583
"LANDFILL GAS. This stretch of railway has been identified as being at risk from the migration of landfill gasses. Appropriate precautions should be taken. For further information please contact nationalminingengineer@networkrail.co.uk",70100864
"LANDFILL GAS. This stretch of railway has been identified as being at risk from the migration of landfill gasses. Appropriate precautions should be taken. For further information please contact nationalminingengineer@networkrail.co.uk",70100866
"Access gate to TP Hut. 0.5 miles SE. London end. of Kew Bridge Stn. From Chiswick Village, service road adjacent to No 142. Park near garages. Through garden and gate, onto track. T.P. Hut on up side by L.U.L. lines.",110071454
"Via exit from overbridge and then path to the timber crossing over sidings to the Pointsman s cabin. BR1 key required for door on overbridge and Messroom door.",110071463
"Both rooms are situated on the down side platform just beyond the paper stall. Entrance is via a sliding door locked by 221 key. 221 key required for sliding door",110071603
"Located 3/4 mile NE of Haslemere Stn. London end., down side. R Haslemere on A286 towards Milford, turn left at hospital to over-bridge, gate. carriage key. to track. Walk down cess 200 yards. F Haslemere station walk down cess. P Rail only. Carriage k",110071605
"Via station footbridge to Up side exit, then along Leigh Road to offices located at the London end of the station. When station exit is closed, via public footbridge at the Country end of the station and then along Leigh Road to offices.",110071608
"0.75 miles east. London end. Hook Station. From A30 take Holt Lane opposite the Crooked Billet Public House. Go under railway bridge, and park. Gate on left hand side. T.P. Hut on down side.",110071611
"Proceed from Farnham direction down the A31 road. At the Holybourne oil depot turn into the lay-by and follow to the end. Enter through depot gate to terminal. Hard hats must be worn and special safety instructions apply within this establishment.",110071613
"From the station entrance proceed along the Down Platform and via the footbridge and the Up Platform to the Signal Box. No running lines to be crossed.",110071616
"Access gate to substation. 0.75 miles SW. Country End. of stn. From B358. Nelson Road. take Rodney Road. Substation on down side.",110071619
"Located 1 mile country end of Bentley Station. R Take A31 through Bentley towards Alton. Turn left at Isington Lane, Substation is in field on right hand side.",110071620
"175 yards NE. London end. of Stn. From A308. Staines Road East. enter Kempton Park Race Course through Main Entrance, through car park to Paddock. Take track at back of Paddock and park. Walk through trees to gate. T.P. Hut on Down side. This access not",110071623
"Situated adjacent to Tisbury West level crossing on up side. Direct access via gate in boundary fence to hut.",110071814
"300 yards SW. Country end. of Stn. From A240. Kingston Road. turn into Service Road on station side of Petrol Station and follow to far side of works. Substation of Down side.",110071816
"Leave via Down side station, exit and proceed along roadway into High Street. Turn right along Junction Road and relay room is on right via pedestrian access gate.",110071818
"Station to substation. 200 yards SW. Country end. of Stn From London Road park at station car park. Substation on Up side.",110071820
"Station to substation. 100 yards South. Country end. of Stn From A244. Widmill Road. turn into Haslett Road then past bollards to Service Road. Substation on Up side.",110071823
"3.0 miles north. London end. Micheldever station. From A30 take North Waltham Road at public house, through village and head for Overton. Under bridge and turn left at crossroads. At wooden gates on left turn into plantation. Follow forestry track to. Sub",110071833
"Via station subway to Up Windsor Slow platform to Lobby situated in station buildings. No vehicular access.",110071837
"From down to up platform, via footbridge, or public foot crossing to exit at London end of up platform, through gate to Signal Box. No running lines to be crossed except as stated.",110071838
"Via footbridge to Up side station exit, across roadway to yard entrance behind Signal Box thence along yard to sidings. Vehicular access available",110071841
"Via concourse, station approach road Leake Street, Lower Marsh. Cross at first set of traffic lights and left along Westminster Bridge Road, right into Hercules Road, First right into Newham Terrace, up stairs to offices then sidings.",110071844
"0.25 miles country end of Station. From Carlisle Lane off Westminster Bridge Road, left through iron gates and up iron staircase. Substation on down side.",110071846
"White Light Crossing - Staff warning lights are provided at: Eastleigh - London End across Portsmouth Loop. Eastleigh - Southampton end across Portsmouth Loop. Eastleigh - Panel Signal Box across Romsey Branch.",110070942
"Sold to Hamble Estates on 21.03.80. Grade II listed on 22/03/1957",60281728
"Cable in Roadway & Gate in Fence",110074100
