"SO511481-149 Railtrack Wellington LC: <off A49 to Marden> Access on public rd to Automatic Half Barriers <vehicle> Access Point - HAZARD V.10. VEH Jct. 24. Along A49. Pass 1st sign fro marden. Get into outside lane on dual carriageway and turn right <for ",60114734
"SO513751-137 Railtrack Ludlow Station-and footbridge: Access upside only Access Point - HAZARD V.10. PED. Jct.24. A449/A40 to Wilton R/A. 1st exit for A49 Hereford. Continue on A49by-passing Hereford to Ludlow. 1st exit on R/A for Ludlow town. Continue al",60114738
"SO494639-149 Railtrack Berrington Old Station. Access off B4361 at Luston village along public road to dnside only Access Point - HAZARD V.10. VEH. Jct.24. A449/A40 to Wilton R/A. 1st exit for Herefor. Continue on A49 by-passing Hereford to leominster. Al",60114743
"SO504584-149 Railtrack Leominster Signal Box. Access via Old Leominster Rd B4361 into industrial estate and from Leominster by-pass to rear of dnside platform Access Point - HAZARD V.10. VEH. Jct.24. A449/A40 to Wilton R/A. 1st exit for A49 Hereford. Cont",60114746
"Level Crossing Access Only SO498659-Authorised access point.Take B4361 to turn off for Orleton into tunnel, then over railway bridge 1st right into farm drive.Vehicle access.  NEAREST POSTCODE = SY8 4HY",60289299
"Level Crossing Access Only ",70322897
"SN476092-1-159 SWALEC Cables under SW side of road at OBr. High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60152948
"SN477094-1-159 SWALEC O/h cables across line between poles close to RT boundaries. High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60152950
"--- Transco Pipeline under goods yard on up <N> side. High Pressure Gas - RAR Code: HBG - HAZARD V.10",60152952
"--- SWALEC Cables under NW side of road at UBr.See also 61752 which also refers High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60152953
"SO453792-137 Railtrack Onibury LC: Access via public rd <off A49> to Signalman Manned Barrier Crossing <vehicle> Access Point - HAZARD V.10",60114751
"ST262815-171 Railtrack Emergency Access - Blacktown Bridge Access Point - HAZARD V.10No Vehicle access. PED. Jct32. A470/ A48 Eastern Ave. Off right at next R/A onto A4161/ A4232 for Docks. Keep in right hand lane on dual carriage over flyover for Docks. ",60114760
"--- British Telecom Pye Corner, Bassaleg: 2x Telecom cables, laid below either side of roadway, cross over line at OBr. MP:2.05 -BT ref: A/98/10565 Telecom Cable - RAR Code: HOT or HBT - HAZARD V.10",60134584
"--- Welsh Water - Dwr Cymru Cyfyngedig Neath <LL> - Jersey Marine area: Mains cross below VON at following four locations- MP:42.40, 43.13, 43.45, 43.54. See Welsh Water plans supplied. High Pressure Water - RAR Code: HBW - HAZARD V.10",60134588
"SN622099-159 British Telecom Cables under line c90m S of LC with underground route N to 9.59 on up <E> side c3m from RT boundary and poled route running S to beyond 9.50 on down <W> side c2m from RT boundary. Telecom Cable - RAR Code: HOT or HBT - HAZARD ",60134592
"SN624110-159 SWALEC 2 x cable routes under N side of LC & under line immediately to N.See agreement 46098 which also refers. See also 105600 which also refers High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60134596
"--- British Telecom Burrows Sidings: BT cable, buried below d/side RT boundary runs parallel to yard perimeter between MP:46.39 & 46.45. Telecom Cable - RAR Code: HOT or HBT - HAZARD V.10",60134603
"SN692132-160 SWALEC Garnant-Gwaun area: Agreement 73788 <July 1949> refers to O/H power poles/stays on RT land adj. to d/side of line at 15.37 <stay> & twixt 15.45 & 1546 short length cable/pole/stay. High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.",60134722
"ST107672-1-171 Cardiff Railway Company Passenger station. Trains operating in the vicinity. Medium Station - RAR Code: ZSS - HAZARD V.10",60135084
"SO355737-1-148 Wales & West North Passenger station. Trains operating in the vicinity. Small Station - RAR Code: ZSS - HAZARD V.10",60135086
"SO025533-1-147 Wales & West North Passenger station. Trains operating in the vicinity. Small Station - RAR Code: ZSS - HAZARD V.10",60135094
"ST133687-1-171 Cardiff Railway Company Passenger station. Trains operating in the vicinity. Small Station - RAR Code: ZSS - HAZARD V.10",60135098
"ST182759-1-171 First Great Western North Passenger station. Trains operating in the vicinity. Large Station - RAR Code: ZSS - HAZARD V.10",60135100
"SS906818-170 SWALEC O/h cables across line between pylons. High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60134605
"--- British Telecom Swansea Dks/Burrows: Pole route runs along/parallel to u/side boundary between <approx> 46.60 & 47.00 with spur at 46.60 across tracks to Burrows yard office. Telecom Cable - RAR Code: HOT or HBT - HAZARD V.10",60134606
"ST112676-171 Welsh Water - Dwr Cymru Cyfyngedig 2 x water mains under line and also under parallel BDL. c18m of water main runs under up cess at this location. High Pressure Water - RAR Code: HBW - HAZARD V.10",60134608
"SS549983-159 SWALEC 1: O/H HT 132KV Pylon route runs parallel to Down Line <but outside RT land> twixt 222.50 & 223.60. 2: O/H HV Pylon route, runs parallel to Up Line <outside RT land> from Relay Room at approx 222.70 to 223.16. 3: Buried HV cable cros",60118342
"SS543985-159 Welsh Water - Dwr Cymru Cyfyngedig 100mm Water Main buried within minor road runs adjacent to Up-side RT boundary at MP.223.02-223.08 High Pressure Water - RAR Code: HBW - HAZARD V.10",60118353
"SS536988-159 Welsh Water - Dwr Cymru Cyfyngedig Llandeilo Jn. area: Water main buried within roadway crosses over tracks at OBr. MP.223.46. High Pressure Water - RAR Code: HBW - HAZARD V.10",60118368
"SN671136-159 Merlin Radio Relay Agreement 63213 <Jan 1938> re: erection of Radio/TV relay wires <poles located each side of track outside RT land> crossing over line at MP:13.54 on u/side of Cawdor Xing. Telecom Cable - RAR Code: HOT or HBT - HAZARD V.10",60134634
"SN675137-159 Not Known Agreement 73440 <June 1940> refers to 5""Asbestos w/pipes xing below line at: <1> Glanmannan L/xing 14.01. <2> MP: 14.69. <3> Raven Colly Xing MP:14.71 High Pressure Water - RAR Code: HBW - HAZARD V.10",60134636
"SM989017-158 Pembroke Corporation Pembroke: Agreement M62192 <dated May 1937> refers to 9"" diameter sewer laid 50ft below rail level <through embankment> at 284.25 and three quarters. Sewage - RAR Code: HBF - HAZARD V.10",60134169
"ST104668-171 Not Known Cables under NE side of road at OBr. Unknown Cable - HAZARD V.10",60134171
"SM975035-158 Railtrack Pembroke Dock Stn. - Station lighting plan for Stn. buildings & platforms - CM & EE Swindon drawing: 165983 <dated Oct 1979>. Plant Cable - HAZARD V.10",60134174
"--- Railtrack BR CMEE drgs nos 136888 & 136889 amendment B shows Tenby Station lighting layout. Supply Cable - HAZARD V.10",60134762
"--- Welsh Water - Dwr Cymru Cyfyngedig Water main under line at UBr. High Pressure Water - RAR Code: HBW - HAZARD V.10",60134766
"--- Welsh Water - Dwr Cymru Cyfyngedig Water main under road at UBr. High Pressure Water - RAR Code: HBW - HAZARD V.10",60134771
"--- SWALEC Many cable routes under road at UBr. Agreements 26718 & 26878 Swansea Corporation refer. High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60134773
"--- Welsh Water - Dwr Cymru Cyfyngedig Water main under road beneath platforms 2/3 running in from centre of road on down side. High Pressure Water - RAR Code: HBW - HAZARD V.10",60134775
"--- Transco Gas main under road at UBr, shared with SWL 0.26. High Pressure Gas - RAR Code: HBG - HAZARD V.10",60134779
"SS703974-170 SWALEC 2 HT power lines cross above tracks as under: 1. HT line on deep skew SE-NW crosses RT land between 211.46 & 211.57. 2. HT line crosses at Rt.angle at 211.71 SWALEC ref.ME/LP/EVH023/98 High Voltage Cable - RAR Code: HOE or HBE - HAZ",60117939
"--- Swansea Corporation Agreement 64272 shows sewer under road at UBr. Sewage - RAR Code: HBF - HAZARD V.10",60134797
"--- SWEB Agreement 105257 mentions cables serving HST site at Pottery Street. <No plan with agreement>. High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60134799
"--- Swansea Corporation Agreement 67319 shows sewer under road at Powell Street UBr. Sewage - RAR Code: HBF - HAZARD V.10",60134801
"SN408193-159 Railtrack Carmarthen Station yard: site leased to United Dairies - Site Plan with drainage survey -location of drainage runs, manhole access etc.- CCE Paddington. Cesspit/Drain - RAR Code: WDB - HAZARD V.10",60118758
"Railtrack Gwent Levels And St Brides Flora And Fauna Includes Land In Newport Bc/Gwent <St26628075. ?. To St30308520> Nearest stn: Cardiff; Council: Cardiff; Planning auth: Cardiff City ID: HR04616/8006; Doc No: 111972MISCM S.S.S.I. - HAZARD V.10-Weedspra",60135617
"ST104767-1-171 Railtrack Small Area Of Land At 175M 35C St Georges Conservation Area Nearest stn: Cardiff; Council: Vale Of Glamorgan; Planning auth: Vale Of Glamorgan Bc ID: HR04616/8003 Conservation Area - RAR Code: ESB - HAZARD V.10",60135620
"SO512480-1-149 National Grid Nil return for Nat Grid at this location None - HAZARD V.10",60153280
"SS8483-170-170 Central Electricity Board Agreement 81832 re supervisory cables along/close to S RT boundary. Plan shows cables crossing under road at UBr 5.13 Telecom Cable - RAR Code: HOT or HBT - HAZARD V.10",60153745
"SN623113-1-159 Transco Agreement 97477 refers to 4""Gas Main encased in 6"" of concrete laid below RT land on W side of line by curve of River Loughor. High Pressure Gas - RAR Code: HBG - HAZARD V.10",60153747
"ST017675-1-170 Railtrack Approx mileage shown: 3 Groups Of Trees And 4 Trees Tpo No.9 1952 Tpo No9 1952 Nearest stn: Gileston; Council: Vale Of Glamorgan; Planning auth: VOG Bc ID: HR10176/8001; Doc No: 110593MISC Tree Preservation order - HAZARD V.10",60135474
"SSSI- <80 metres far from Rly>Haroldston Bridge over Merlin's Brook- Nearest stn: Haverfordwest; Council: Preseli; Planning auth: Preseli Dc; ID: HR12144/8001; Doc No: 111062MISC S.S.S.I. - RAR Code: ESH - HAZARD V.10",60135484
"--- National Grid O/h cables along NE sideof line between pylons. High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60152735
"ST114666-1-171 British Telecom Cable under Station Approach Road to No 4, <RT tenant?>. Telecom Cable - RAR Code: HOT or HBT - HAZARD V.10",60152877
"ST115666-1-171 British Telecom Cable under Station Approach Road to SW corner of station front. Telecom Cable - RAR Code: HOT or HBT - HAZARD V.10",60152879
"ST298958-1-171 SWALEC Cables cross under line S of S end of canopies Cwmbran Station. High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60152884
"ST298959-1-171 Railtrack BR BES drg no 2472 shows electric supply & lighting details for Cwmbran Station. Electric Cable - HAZARD V.10",60152886
"ST161715-1-171 Welsh Water - Dwr Cymru Cyfyngedig Water main under line c2m NE of culvert & SW of Murch Road OBr. High Pressure Water - RAR Code: HBW - HAZARD V.10",60152890
"ST171720-1-171 Welsh Water - Dwr Cymru Cyfyngedig Welsh Water plan shows <off edge of plan> o/h cables probably across line on skew. High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60152892
"--- British Telecom O/h cable to up side SW corner of station building Lydney Station. Telecom Cable - RAR Code: HOT or HBT - HAZARD V.10",60152900
"--- British Telecom Cablle shown on BT plan crosses SWM2 at 130.62 on line of SAW at old Severn Bridge location. Telecom Cable - RAR Code: HOT or HBT - HAZARD V.10",60152902
"ST107672-1-171 Welsh Water - Dwr Cymru Cyfyngedig Water main under Broad Street/Station Approach across frontage of Barry Town Station. High Pressure Water - RAR Code: HBW - HAZARD V.10",60152904
"SN252174-158 Railtrack Square stone drain on Down side at level crossing. NIBR Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107923
"SN096196-158 Railtrack 12"" square stone on Up side at level crossing Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107926
"SN096196-158 Railtrack 12"" EW pipe on Down side at level crossing Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107940
"SO667044-162 Railtrack 12"" EW pipe Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107943
"ST598988-162 Railtrack 9"" EW pipe Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107945
"ST479876-171 Railtrack 12"" EW pipe Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107947
"ST365875-171 Railtrack 2 x 12"" timber troughs, not found <1995> Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107949
"ST312881-171 Railtrack When on or near the track high visability clothing MUST be worn. Leave signing-on point, turn right down steps through station subway. Walking Route to Signal Box - RAR Code: HA - HAZARD V.10",60108244
"SS803828-170 Railtrack Potential hazard which may cause harm to man and/or the environment during ground disturbance works eg. excavation. Unknown Contamination - RAR Code:",60114148
"ST302862-171 Railtrack When on or near the track high visability clothing MUST be worn. Maesglas Avenue over Maesglas Bridge, down sidings embankment to Ebbw Jn Sidings. Walking Route to Signal Box - RAR Code: HA - HAZARD V.10",60114152
"ST181760-171 Not Known Cable from Penarth Rd via N edge of RT car park, to E face of Station bldg, thro"" bldg then via parcels subway to point under S face of Plat 7. Feeder stubs to each island platform. See notes for item 45855 & 45856. Telecom Cable - ",60114153
"SS820824-170 Not Known Passes over o/br. High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60114167
"ST109679-171 Railtrack Barry C & W Works: Access via Broad Street Access Point - HAZARD V.10. PED. Jct.33. Continue along main road to R/A/ Thro R/A for Docks onto Ffordd-y-Mileniwm. Continue along Ffordd-y-Mileniwm to almost the end. Left into Hood Rd. C",60114316
"ST115666-171 Railtrack By arrangement with private railway Co. - Barry Island Station: Access from Plymouth Rd Access Point - HAZARD V.10.   PED. Jct.33. VEH. Jct33. A4232 to Culverhouse Cross. 3rd exit for A4050 barry <Port rd East>. Contiue along A4226 ",60114321
"SS896842-170 Railtrack Tondu Station: Access Point - HAZARD V.10. VEH & PED. Jct.36. around R/A and over motorway to R/A. 1st exit A4063 fro Maesteg. Past Services to R/A. 3rd exit onto A4063 for Maesteg. Right at T/Ls before railway-bridge onto A4065 Bry",60114330
"SS889865-170 Railtrack Access via gate <foot> off public rd <A4063> to dnside Access Point - HAZARD V.10",60114333
"SS816825-170 Not Known Cables in up cess & across at down side LOCs, info from various plans S&T Cable - RAR Code: HBS - HAZARD V.10",60114168
"SS806827-170 Not Known 12"" ST I/P main below road surface of B4283 at U/Br, and then within 10m of downside fence to M4 boundary High Pressure Gas - RAR Code: HBG - HAZARD V.10",60114170
"SN825024-170 Not Known Cables crossing track at Rugby Street near Thomas Terrace in Resolven. Plans Available High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60114172
"SO409288-149 Railtrack 12"" square stone Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107233
"SN935473-147 Railtrack 9"" EW pipe between 44 62 and 44 67, not found <1994> Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107235
"SN004513-147 Railtrack 9"" EW pipe Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107237
"SO000511-147 Railtrack 12"" EW pipe Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107239
"SN932471-147 Railtrack 12"" EW pipe between 45 23 and 45 40 Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107249
"SN914471-147 Railtrack 9"" EW pipe under L.C. on Up side Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107251
"SN913470-147 Railtrack 9"" EW pipe Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107253
"SN909469-147 Railtrack 12"" EW pipe Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107255
"SN776358-160 Railtrack 12"" EW pipe Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107257
"SN938475-147 Railtrack 12"" EW pipe Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107259
"SO072637-147 Railtrack 9"" EW pipe between 30 01 and 30 17 Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107261
"SO068633-147 Railtrack 12"" EW pipe between 30 40 and 30 60 Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107263
"SO064627-147 Railtrack 12"" EW pipe Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107265
"SO062622-147 Railtrack 12"" EW pipe between 31 20 and 31 40 Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107267
"SO060618-147 Railtrack 12"" EW pipe between 31 60 and 31 72 Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107269
"SO059614-147 Railtrack 12"" EW pipe Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107271
"SO057610-147 Railtrack 9"" EW pipe between 32 04 and 32 14.5 Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107273
"SO052592-147 Railtrack 9"" EW pipe Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107275
"SO049585-147 Railtrack 12"" EW pipe Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107277
"SO046579-147 Railtrack 6"" EW pipe Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107279
"SO030546-147 Railtrack 12"" C.I. pipe Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107281
"SO023527-147 Railtrack 6"" EW pipe Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107283
"SO059616-147 Railtrack 6"" EW pipe between 31 72 and 32 00 Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107285
"SN915471-147 Railtrack 12"" EW pipe Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107287
"SO520743-137 Railtrack Earthworks-unspecified - HAZARD V.10",60108055
"SS910797-170 Railtrack Earthworks-unspecified - HAZARD V.10",60108069
"ST292862-171 Railtrack 12"" EW pipe also under NWN at 0 49 - not found <1994> Drain <confined space> - RAR Code: HSD - HAZARD V.10",60108072
"SN799399-160 Railtrack 14"" timber trunk, not found <1994> Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107290
"SN797394-160 Railtrack 6"" EW pipe, not found <1994> Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107292
"SN794389-160 Railtrack 12"" EW pipe, not found <1994> Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107294
"SN791384-160 Railtrack 6"" EW pipe Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107297
"SN146150-158 Railtrack 12"" EW pipe. NIBR Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107553
"SN136151-158 Railtrack 6"" EW pipe on site of former U/B Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107555
"SN126149-158 Railtrack 12"" Armco / 4"" EW pipe on site of former U/B Drain <confined space> - RAR Code: HSD - HAZARD V.10",60107557
"ST481876-171 Not Known Cables cross under road at W side of OBr <may be attached to bridge in some other way>.See M66776 which refers to cable under Obr High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60113848
"ST476876-171 SWALEC Swalec no services along section shown. High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60113850
"ST473875-171 Not Known A network of domestic water supply pipes exists leading from the East to the Severn Tunnel Junction Station area, the former engine shed and marshalling yard sites. Part of the area to the West has been bisected by the new M4 and so",60113851
"ST458875-171 Not Known Cables cross under former sidings area N of cripple siding. S&T Cable - RAR Code: HBS - HAZARD V.10",60113854
"ST456875-171 Not Known Cables cross under all lines, NB there is a spur off the down cess route at c149.10. A step in the down cess route occurs at c149.16. S&T Cable - RAR Code: HBS - HAZARD V.10",60113855
"ST481876-171 Not Known Water supply pipe across/under line on W side of OBr. Evidence on agreement plan of water pipe in up cess along this length. High Pressure Water - RAR Code: HBW - HAZARD V.10",60113858
"ST448875-171 British Telecom BT: no cables within mileage shown. Telecom Cable - RAR Code: HOT or HBT - HAZARD V.10",60113861
"ST447875-171 Not Known This cable served Roggiett Hump Box and although the box may no longer be on site care should be taken. Site now on the country side of the M4 OBr. High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60113862
"ST443873-171 Not Known Cable laid for adjacent marshalling yard, now closed, & may be present under site of former road. High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60113866
"ST443873-171 Not Known This is a contractual obligation for the GWR and its successors to supply water to Great House Farm. The route of the supply is not described in correspondence. Domestic Water - HAZARD V.10",60113867
"ST539911-162 Not Known No services from 143.04 to 143.18, pipe laid outside up fence from 143.18 to beyond 143.54. High Pressure Gas - RAR Code: HBG - HAZARD V.10",60113870
"ST513888-162 Not Known Cables run in down cess to point beyond LOC at 145.28 <c145.30>, then in up cess to beyond 146MP. S&T Cable - RAR Code: HBS - HAZARD V.10",60113872
"--- Railtrack i. Swansea CBC drg no T191 shows sewer <& water main> layout under N end of High Street Station. ii. GWR drg with microfilm no MF27880 <in 2 pieces> shows drainage layout at Swansea High Street Station. iii. Swansea CBC drg with microfilm",60134732
"--- Railtrack BR Intercity IBM drgs nos 171703 amendment B shows lighting & electricity layout at Swansea High Street sidings. BR Intercity IBM drg no 171712 also refers. Lighting Cable - RAR Code: HBL - HAZARD V.10",60134734
"--- Midlands Electricity Board O/h cables across line between poles c75m N of UBr. High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10",60134737
"SN821091-160 Railtrack BR DCE drg no 05597 shows details of Armco pipe under line adjacent to LC with further drain route running SW for 11m under NW threshold of LC. Approximate mileage is shown above as plan gives no mileage. Surface Water - HAZARD V.1",60134749
"ST200771-171 British Telecom Cables under SW side of road at OBr. Telecom Cable - RAR Code: HOT or HBT - HAZARD V.10",60134293
"SS905802-170 Transco West Bridgend: Transco mains as under: 1. main laid below road at UBr.191.19. 2. 10"" main connected to item 1 on up-side runs below cess then attached to Ogmore river bridge to west bank. At approx 191.23 main passes below tra",60117835
"--- Railtrack BR DMEE drg no 170899 amendment A shows point heating supply cables and layout at approximate mileage shown,. adjacent to Neath Road UBr. Point Heating Cable - HAZARD V.10",60134756
"--- British Telecom O/h cable across line between poles at Micklewood LC. Telecom Cable - RAR Code: HOT or HBT - HAZARD V.10",60134758
"--- SWALEC Cables along boundary on SE side of line from before start mileage to 275.65. Plan shows route carrying on to 276.20 but Swalec plan for location down line reveals this to be a SSSI boundary. High Voltage Cable - RAR Code: HOE or HBE - HAZARD ",60134760
"SN409194-159 Railtrack Carmarthen Station: Diagram shewing lighting improvements to station-stabling sidings walkways area. CCE <BES> Drwg.2496. Plant Cable - HAZARD V.10",60118722
"SN179163-158 Transco W""land-Narb erth: HP Gas Main passes below track at <around> 260.20 -Transco supplied map shews little detail in area concerned to accurately define location. Transco ref.1777498. High Pressure Gas - RAR Code: HBG - HAZARD V.10",60134139
